Rank,RollNo,Course
9038,1074333,N4111
9042,6085064,D4105
9045,3013089,S4110
9046,1055237,W4107
9054,3019061,W4107
9059,6007204,U4125
9063,1031314,W4107
9066,4025393,V5214
9068,4002393,B4128
9071,4001453,K4125
9090,2048083,B4128
9091,2043150,H4109
9099,1058119,M4125
9100,2034161,W4107
9112,4033270,R4136
9115,3030094,W4107
9116,2045106,G4130
9125,1063460,B4128
9128,1054167,G4120
9133,4021217,S4109
9139,3023094,C4110
9140,2047101,W4107
9148,5021160,W4107
9149,1055103,B4125
9150,3017350,P4110
9159,4033190,A4111
9174,3014374,W4107
9175,6051156,G4122
9188,6005298,W4107
9189,1060172,B4109
9192,2049003,S4110
9194,6051218,G4122
9196,6012254,G4120
9199,3028049,R4136
9201,1069399,W4107
9210,5037312,R4110
9210,6001194,G5216
9218,1056281,U4111
9220,6006068,P4110
9221,6026270,U4125
9232,6012083,V5232
9242,3028032,U4125
9243,2036133,C4125
9244,6073225,M4132
9248,1056230,G4120
9259,2047286,U4111
9261,4012113,A4109
9263,2051197,R4136
9266,3031087,S5216
9267,5004280,M4132
9272,5006359,G5216
9273,2037075,E4125
9274,1057159,S4130
9275,5002022,M4127
9284,6008143,C4110
9287,7024102,S5216
9290,2030200,R5101
9293,6004187,P4110
9296,5038259,S5216
9297,6002087,U4125
9301,2012273,R4136
9303,1061304,V4107
9305,1025246,B4128
9314,2045217,E4111
9315,6017066,M5202
9317,7028311,G4120
9322,2015222,R4136
9326,2050033,B4128
9331,1044298,R4136
9335,1053083,B4128
9337,6063044,M4127
9340,5008084,M5202
9353,6043011,G4122
9360,4026229,W4107
9369,6078282,B4128
9371,6070233,M4127
9374,4017047,S4111
9378,7016345,M4127
9384,1076239,M4127
9386,7030282,R4136
9388,1061112,K4111
9391,5007400,M4127
9397,2043097,S5216
9398,1035397,K4204
9399,3014038,U4125
9412,2034016,K4123
9413,3025185,V5214
9415,1035040,S5216
9422,6084203,U4111
9428,6009027,G5230
9431,6039320,A4111
9433,6033163,B5221
9435,7025172,P4110
9440,6025003,E4111
9441,7008122,W4107
9442,4022301,U4111
9444,6087226,M5228
9453,3025069,P4110
9455,4020167,G4127
9459,6037035,M4127
9462,3019330,P4110
9467,6034255,G4122
9477,3027020,S4125
9488,5015268,G4122
9494,2032004,U4125
9505,1068056,D4112
9506,6027254,G4122
9510,3029102,K4111
9517,3019146,V4110
9519,3031121,B5245
9521,1075360,B5244
9527,2012209,V4107
9530,7024076,D4105
9531,7018018,E4125
9533,2048256,E4125
9538,6071139,J4125
9541,1075237,E4125
9542,1049065,V4107
9558,2044397,K4123
9559,5015233,U4111
9573,6050208,H4118
9584,7007088,S4142
9589,4005150,U4125
9594,1006201,S4125
9595,2045040,R4136
9597,2024001,K4125
9598,5009250,G4122
9602,7015217,B4110
9605,1062211,V5214
9609,7006373,U4111
9610,3010180,W4107
9613,2034183,K4202
9621,2031271,K4123
9623,1041313,R4136
9631,1075057,R4136
9634,1058036,V4107
9638,3021077,S4111
9642,3034084,R4136
9645,6044267,H4107
9651,1055095,R4136
9659,2044372,D4105
9668,1057155,K4110
9673,2053098,N4109
9674,3019317,V5214
9675,3028073,U4125
9680,2023079,U4111
9685,1051219,W4107
9690,2044343,U4111
9692,6056155,M5228
9694,6022013,M4127
9697,5002243,W4107
9700,6029138,C4111
9716,6086051,V4107
9726,6031265,A4109
9727,3008058,P4125
9733,3019113,W4108
9738,3002294,A4111
9743,1066370,V4107
9749,1059378,S4125
9751,6004001,W4401
9755,2034066,V4107
9757,4023123,E4125
9759,7012075,E4125
9764,1053328,V4107
9778,2044314,E4111
9781,3012283,G4127
9790,6027067,A4125
9791,5006369,A4111
9797,1022331,B5219
9801,7003107,K4204
9808,6007117,H4118
9825,5023123,V4107
9832,5008214,B4125
9836,6001288,W4117
9841,1070219,V5214
9844,6083196,M5228
9850,7020182,B5245
9854,1049167,B4109
9858,1053274,G5230
9874,6076163,E4125
9876,2006325,A4125
9880,5021035,B5245
9882,1058276,B4125
9884,5017259,S4130
9886,3019245,C4111
9887,4013218,C4111
9908,5020056,K4202
9909,6083173,M4127
9922,4002216,B5244
9923,5008115,G4127
9931,2009288,S4134
9932,7029239,B5244
9941,6026185,A4125
9942,6003068,H4107
9948,6034333,B4109
9957,4013004,S4134
9965,3015293,R5502
9967,6009245,G5230
9970,2035218,K4202
9982,2032097,D4139
9983,3009109,E4111
9985,1066286,B4125
9991,6058036,S4114
10015,1034406,G5216
10017,6041267,A4111
10019,2039220,S4111
10020,2018317,K4123
10021,2046088,D4139
10022,4009221,G4127
10031,7006255,U4111
10034,5007268,P4125
10035,3018201,U4111
10039,2054116,A4111
10039,1066075,A4125
10041,5007050,A4125
10043,1022157,N4109
10046,1073127,C4111
10047,2032075,A4125
10052,4035040,K4123
10057,1077161,K4125
10059,4028296,A4125
10069,4033254,K4111
10072,2013239,V4107
10079,1063490,G4127
10082,5009059,E4125
10090,3029045,G5230
10090,1024155,V4107
10099,5023256,S4125
10102,5016239,S4125
10105,2040119,E4111
10110,3018233,S4130
10111,6005207,M4111
10120,3022063,S4125
10128,5003200,G4127
10130,2017231,E4125
10140,5020321,S4111
10144,5040122,G4111
10158,1051398,A4125
10159,3030138,G4127
10160,6063206,K4110
10161,2047173,V4107
10166,1025331,D4105
10170,2027213,C4125
10172,3027077,V4107
10176,3016078,A4125
10181,3018061,V4130
10182,2041144,S4111
10185,5008190,S4125
10189,2027206,G5230
10190,2036136,E4111
10194,7008276,A4111
10196,1055039,K4111
10197,1058371,E4111
10203,6081249,M5228
10205,2029006,E4111
10213,1036046,G5231
10216,1045164,S4125
10236,1054403,R4127
10237,1041170,E4125
10240,5002283,A4111
10244,2012207,K4123
10245,2019118,D4105
10248,1020114,B4125
10250,5019077,G4127
10252,3020263,S4125
10253,1077260,A4111
10256,5002281,V4107
10258,6083023,G5231
10259,1040060,E4111
10266,6059281,M4111
10269,2021326,C4111
10271,1057321,C4111
10273,6035314,J4125
10292,5007017,P4125
10294,5023214,N4109
10311,3017063,K4111
10317,6039199,V4107
10320,7031187,S4111
10321,1049077,J4125
10325,3017233,P4125
10332,1026241,G5231
10334,4036355,V4107
10338,3020200,V4107
10341,6066117,G4105
10344,2022108,E4111
10350,1061049,S4111
10353,1064149,R5502
10367,1058304,E4111
10370,6024252,H4107
10381,2048072,C4111
10386,1025118,B4117
10387,7028250,S4114
10390,5006239,G5504
10392,1028133,C4111
10396,6058395,S5305
10398,6034312,M4111
10403,6002204,W4117
10411,6057186,W4117
10414,6035185,V4107
10415,3013351,S4114
10416,1005030,B5221
10423,6016103,H4117
10424,4015099,V4107
10427,5034076,D4105
10430,4029292,C4125
10432,7021161,D4139
10434,6085003,G4127
10435,1024064,R4110
10438,3014362,S4111
10445,2004163,D4124
10447,1055421,V4107
10448,1033227,V4107
10456,6044355,M4132
10457,1029434,K4123
10464,2028057,S4111
10465,4013315,W4401
10466,6022134,J4111
10467,2030309,J4111
10468,1040084,G4127
10472,1040087,W4110
10475,3012159,K4123
10476,1054339,W4117
10485,1076341,J4125
10488,1032269,J4125
10490,1052226,S4125
10492,4001221,V4107
10494,3023256,V4107
10495,5008103,S4142
10500,2031258,J4111
10502,5028427,S4125
10507,1062253,S4114
10515,1036233,S4125
10517,6042156,H4107
10523,6041004,J4125
10524,6046224,H4118
10533,6083214,M5241
10546,6003229,N4109
10558,7018036,G5216
10562,6079121,M4125
10565,3030014,C4125
10566,6047185,S4125
10568,6015291,J4125
10569,6014108,M5241
10570,1049057,J4111
10574,1076168,B4107
10575,3027076,N4109
10582,4020180,V4107
10587,3020038,K4123
10590,6027222,H4118
10592,1045228,G4127
10597,5007222,G5243
10603,6066053,G5503
10604,5022018,K4111
10605,6077188,M5241
10609,3011237,V4107
10613,6077087,M4132
10618,2007304,R4110
10622,4009243,W4401
10623,1061191,K4111
10629,7008512,J4111
10641,6071215,G5253
10642,6019183,J4111
10643,5007242,J4111
10654,1011153,D4109
10655,1075365,J4125
10667,2020391,S4111
10672,7024119,V4107
10677,2045298,D4139
10679,4017267,J4125
10689,2024193,S4114
10692,6066198,V4107
10694,1065073,V4107
10697,4017193,S4125
10698,5015067,S4130
10700,5014473,M4132
10704,4015040,M5249
10707,1029309,B5221
10717,7006213,R4110
10718,4028075,P4125
10723,5027026,S4114
10729,1058399,S4111
10736,7002412,D4139
10736,3030139,K4123
10738,1052394,K4123
10739,4033393,K4204
10749,3002040,W4117
10752,2008002,V4107
10756,2025080,J4111
10757,2046182,P4111
10762,2021282,P4125
10773,2049212,W4108
10777,6042264,K4123
10782,3020055,P4125
10783,6068059,M4132
10784,2054009,S4125
10785,2018034,S4125
10792,5005162,R5101
10797,6034338,H4107
10798,6046020,H4110
10800,6019089,N4109
10808,6041344,P4125
10813,5020253,G4133
10816,6015183,J4111
10817,6084240,K4123
10819,2043369,S4111
10821,6005297,M4132
10827,1047191,R4127
10829,6025098,M4125
10837,1055203,S4125
10845,3013102,R4104
10848,1066322,K4111
10849,4026151,P4125
10858,2035025,J4111
10872,4031101,P4125
10878,6009141,H4118
10881,6024117,S4114
10885,1022055,P4125
10889,6041026,S4114
10895,1036060,B4125
10896,1055364,C4111
10908,6044177,M4125
10910,6010166,H4107
10910,6015254,M4111
10914,6078006,H4107
10924,3019135,J4111
10933,6003133,W4110
10954,5022096,R5502
10959,3020028,C4125
10967,4004037,S4125
10970,4002015,N4109
10972,6063083,M5602
10974,4024122,G5504
10976,5022244,S4125
10978,6069074,P4125
10985,7030088,K4123
10989,7014481,R4110
10992,2014301,A4109
10995,1044068,G5253
11011,6056096,M4132
11013,1003302,R4125
11016,4001164,R4127
11032,2044185,P4108
11033,7015140,R4110
11039,3034030,V4126
11040,4002383,H4107
11046,3026234,R5502
11047,2012062,R4127
11048,4028351,B5221
11049,2021146,C4111
11060,6014078,H4118
11064,4025044,K4123
11066,2045103,D4139
11070,1044170,K4123
11072,6082267,J4125
11074,6018044,R4127
11091,6081125,P4125
11091,6026255,H4118
11094,6006214,K4123
11101,4004026,K4123
11103,6009091,J4125
11128,1045146,K4123
11134,5039379,G5243
11139,5016277,S4134
11146,4015032,P4111
11150,1059125,R5502
11151,6042280,G4110
11153,5005258,V5301
11158,1053220,S4125
11159,6051033,V4126
11165,2044169,S4111
11168,6028128,C4125
11175,6017261,W4117
11183,1002060,D4124
11197,6079010,K4123
11208,6047148,G4130
11218,1070103,S4111
11229,2031072,G5504
11230,2022337,C4125
11235,2025142,C4125
11235,1075164,S4111
11238,6072257,M4132
11242,2032268,C4125
11244,5002279,S4114
11245,3019145,C4111
11247,3020173,D4105
11249,4002114,S4114
11252,6032168,G4133
11259,5009103,K4204
11261,7029172,V5301
11262,7032057,K4123
11266,1044124,W4401
11268,2021236,G5504
11269,1020174,B5219
11272,7029289,C4125
11278,1058366,S4134
11283,2030329,K4103
11285,2007025,K4204
11293,4036346,C4125
11304,3030095,S5305
11306,4026246,K4123
11308,1069317,A4109
11309,6067090,M5250
11310,2024185,W4117
11315,3006055,N4107
11316,7008063,S4111
11321,5009060,P4111
11326,3012144,P4111
11331,3017236,R4127
11338,2021083,S4130
11345,2043278,S4111
11346,6024067,S4111
11350,6024126,M4111
11356,6004111,G4105
11362,1055439,D4139
11368,5006287,G4110
11371,6077080,M5250
11374,6041110,G5243
11378,5006233,S4109
11384,7002140,K4125
11384,6003080,P4111
11386,1051281,A4109
11389,7006118,P4111
11395,1054290,G5504
11397,5005039,M4125
11400,6014165,D5216
11403,6083125,W4117
11416,4019294,G5243
11426,5006327,G4133
11435,2047046,S4111
11438,4035128,P4111
11441,6010239,H4117
11445,4035205,A4109
11449,4001344,D4109
11451,6087056,R4127
11461,6079047,N4107
11468,4034101,G5504
11468,1030147,A4109
11471,1054171,K4110
11481,1075239,P4111
11484,7008375,S4114
11489,6022119,G5208
11490,1066224,P4111
11492,6042359,G5243
11494,1060199,S4130
11496,1004103,N4107
11497,1021107,N4107
11513,5007125,D4105
11514,1071127,K4110
11521,3029164,S4109
11526,1069107,P4141
11537,7030313,D4105
11545,2040182,D4109
11547,1053120,P4111
11548,5003138,R4127
11557,1058010,P4111
11562,2014299,P4111
11578,2017224,S4134
11584,6060259,P4111
11586,7024417,K4125
11588,1036348,G4115
11597,1053167,S4111
11619,1057341,G4130
11620,1043412,B5219
11622,6005168,S4114
11623,6045048,S4130
11624,6028049,A4109
11632,4029147,A4109
11636,6051176,G4125
11647,5018350,V4126
11653,6029236,W4117
11658,2040257,J4138
11668,3004274,W4401
11668,5029091,G4133
11671,1064301,R5303
11680,4013060,A4109
11682,4006123,R5502
11694,2044272,D4139
11695,6047230,M4125
11722,1027323,N4107
11723,2044251,G4133
11725,3026038,S4109
11729,3027080,W4117
11730,4015228,S4109
11735,6012200,A4109
11737,3025010,S4111
11760,1029383,D4139
11763,7008049,S4109
11781,6029183,W4117
11782,4001108,W4401
11784,1061223,D4139
11791,5017225,S4134
11793,6060127,M5602
11794,1056260,G4130
11794,5022057,R4127
11797,6057224,G4133
11807,2038240,G5504
11811,5025297,G4133
11816,1041306,S4111
11822,1055257,W4108
11825,3021146,P4141
11829,2036235,S4114
11832,2002054,N4107
11833,2029232,N4107
11834,2031070,P4141
11848,1045271,V5301
11849,3018187,W4117
11849,4014023,K4111
11851,2005090,G5504
11852,1052018,S4111
11861,3015297,G5253
11870,4001352,S4114
11871,6069067,M5249
11872,1036014,N4107
11879,2013285,S4142
11893,6035227,S4114
11903,1056137,V4126
11903,5019082,R5502
11909,3011169,S4109
11917,2025212,D4139
11926,1060277,G4130
11938,2027240,W4110
11941,1058025,S4114
11943,2021336,G4133
11945,6011161,B4109
11957,1075201,P4141
11969,6006082,G4105
11975,6082086,P4141
11976,6027261,M4125
11977,6034276,K4111
11978,4029110,G5225
11984,5007283,W4108
11987,5006210,G4101
11988,2010150,K4111
11990,2047043,G4130
11994,2043039,S4114
11997,3011123,G4130
11998,1072272,W4108
12011,2019398,W4110
12012,2046177,G4130
12013,5039266,W4110
12015,1052332,V5240
12020,2014264,S4114
12024,6018287,B4201
12028,1045325,G5504
12038,5012322,G4130
12039,7024383,R4104
12042,6061066,V5301
12057,4003284,D4139
12063,4028068,K4204
12064,3017244,N4123
12075,2021356,S4130
12079,5016319,G4130
12081,3012022,P4141
12088,2031353,W4108
12088,6082057,S4134
12092,2016076,R5507
12093,1063285,S4107
12098,5006028,R4127
12100,7025156,D4139
12105,4004349,M5602
12109,4019332,G4130
12119,5002257,W4401
12123,6001052,S4114
12124,6073241,S4114
12126,1075460,K4103
12136,2047074,K4111
12142,1027136,B4125
12145,6002092,S4134
12146,1070263,W4108
12152,3012155,S4109
12161,5009142,V4130
12176,6068247,G5504
12177,3020226,W4108
12182,2051078,S5305
12182,3025003,S4114
12187,2028031,G5504
12190,1052123,V4130
12193,4033079,S4109
12195,4021042,S4109
12198,4009358,S4107
12201,2034282,E4111
12204,4015358,S4109
12206,1064296,S4107
12207,2032124,D4105
12210,1041427,V4126
12212,6046120,S4114
12213,3010001,D4139
12214,6024079,J4138
12216,5029085,R4127
12219,2044191,D4139
12233,1029097,K4111
12242,1062100,S4114
12259,1061192,S4114
12261,2037137,S4130
12263,2023314,S4142
12267,1058499,G5253
12274,6066253,M5249
12275,6046042,G4115
12276,3028087,W4108
12283,3027002,W4401
12286,6051066,D4112
12287,6004212,D4139
12288,7013110,G5507
12289,6043060,G5247
12302,1062340,P4108
12313,5037064,G4115
12319,7020274,R4127
12320,6012085,V4126
12321,6039141,S4142
12322,1028132,H4128
12332,1026125,B5235
12333,4007299,K4111
12343,6008206,M5207
12346,7030264,G5247
12350,1052475,S4130
12351,6023229,G4102
12352,7028174,S5305
12353,5020223,V4126
12356,1061206,S4107
12368,6001082,D5205
12369,7024134,W4108
12373,2036045,R4127
12377,2043056,S4134
12378,3019126,D4109
12386,3029197,S4107
12389,1042322,S4142
12393,6048083,R4127
12398,3031061,D4139
12408,3014129,S4134
12413,1021228,W4401
12415,2020113,R4127
12417,2030123,W4401
12423,2001167,K4111
12424,6084162,S4134
12433,1030030,R4135
12436,7010138,K4125
12436,1076228,D4139
12438,2032013,S4107
12439,6004082,S4107
12441,2049102,B4125
12441,6025058,D5205
12446,5004073,R4127
12449,2006039,B4201
12452,1047095,V5232
12455,6057362,M4101
12458,1060166,R4127
12463,2054069,S4130
12465,5007155,N4123
12466,7024015,K4125
12468,1054264,D4109
12472,1071248,R4127
12473,2006042,S4142
12478,2007390,S4130
12487,3029051,S5305
12494,5015086,R4127
12496,6064059,G5251
12509,3028123,S4130
12510,3009055,S4134
12513,2043233,D4139
12515,1056278,D4139
12520,2044361,S4142
12532,3026080,S4134
12539,7002016,D5205
12546,2045381,D4139
12552,2020232,D4139
12555,1012159,R4127
12558,5010093,D4139
12564,6055357,G4125
12565,1024274,K4125
12570,7024038,S4107
12572,1051049,V4130
12573,2018399,G5505
12578,6014236,S4134
12580,1053014,S4134
12587,6021292,S4142
12589,1051245,V5206
12597,1031369,K4125
12602,2036208,G4102
12606,2045182,D4139
12608,6008109,D4125
12612,4013184,W4110
12617,6045126,B4117
12624,7006283,R4127
12626,5014039,S4130
12636,2046034,S4134
12638,2036245,D4139
12642,2009181,D4139
12662,4028189,R4127
12669,6077186,M5217
12672,5004183,G5251
12673,5004042,S4142
12689,4028293,P4108
12695,6082075,M4101
12699,1053215,W4110
12701,1036174,S4107
12708,1076156,D4139
12719,1051107,S4142
12720,1066044,S4107
12722,4028300,H4128
12726,4032262,R4127
12729,1068085,S4134
12730,2054115,V5232
12730,4006051,S5247
12733,1076299,M5602
12737,6013158,G4111
12746,5006076,N4123
12751,3034234,G4125
12754,2030095,G4105
12764,3011005,G5251
12765,4008039,S4134
12769,5026184,S4134
12771,6007013,S4117
12783,7016093,R4111
12789,7032235,G5251
12793,6082170,M5207
12799,5012050,G4125
12805,4027363,S4130
12807,1051190,V4130
12809,3011210,D5205
12810,6056160,R4127
12813,5004248,R4127
12815,3016233,D4109
12816,1037170,G5247
12826,7010001,S4117
12832,7007110,G4102
12847,5008183,P4108
12852,6086049,R5403
12856,2038116,R4127
12860,5015104,G5247
12863,1064396,R4127
12866,5038312,K4103
12877,2003062,D5216
12888,2044096,K4103
12890,7020212,S4130
12892,5024360,S4130
12894,6069035,G5251
12898,7014087,V4110
12911,7031324,V4126
12914,1023114,R4127
12915,3024226,K4103
12917,3023036,S4134
12923,5022120,S4134
12924,1038034,R4127
12942,3005036,K4125
12948,2046184,B4201
12949,6036075,G5247
12953,6017297,G4115
12954,6043264,S4134
12967,5002237,G4102
12974,3021279,S4134
12978,2007227,S4117
12980,1046171,K4125
12983,6030184,S5305
12985,1063182,S4117
12987,1063428,S4130
12988,2045219,S4130
12989,7025176,R4104
12991,5007280,V4126
12997,2045368,V4130
12997,3013296,B4201
13008,1026259,R4104
13023,4001110,G4115
13025,2054149,S4130
13026,2046237,S4130
13030,6069034,A4127
13034,1043307,M5207
13040,2011011,G4105
13042,7021098,S4130
13050,4031480,P4108
13055,2005189,K4103
13058,6085038,N4123
13059,3015343,S4130
13059,5003231,G4125
13067,7001182,P4108
13074,6036174,H4128
13077,5007276,S4130
13083,1064418,V4126
13085,1076218,D4112
13088,3015397,S4117
13091,1061388,G5248
13095,4003216,V4126
13108,7029221,V4126
13113,1067267,V4126
13115,2038219,G4125
13137,7025033,G4105
13141,2035235,V4130
13146,2008370,K4103
13157,1067100,V4130
13164,3019004,V4126
13173,1021308,G4102
13174,4007139,V4130
13184,6018247,V4126
13196,2021204,V4130
13197,7031051,V4126
13198,1075338,J4138
13199,4026364,S4119
13214,6075051,G5248
13215,4024006,V4126
13219,3017156,V4126
13221,4024036,K4109
13223,5036091,V4126
13229,7027120,V4110
13230,1052191,R4135
13237,4024295,S4117
13239,7028241,V5240
13250,1032140,S5305
13253,2030210,V5304
13254,4022156,K4103
13257,5019121,V4130
13268,5006065,G4105
13270,2022225,S5305
13282,6032022,R4104
13283,6042091,V4301
13294,1020359,V4106
13297,1039057,N4123
13302,6016058,N4123
13316,1031047,S5305
13320,6016283,V4130
13328,2030062,V4130
13345,6056249,S5305
13347,5012272,V4130
13353,7031287,K4103
13355,6002241,R5303
13357,6029260,M4125
13366,6004112,V5232
13368,3013239,V4130
13370,4001047,G4102
13375,5029173,G5248
13405,2047288,G5507
13417,1062354,R5403
13419,6066194,J4138
13421,2038148,K4103
13425,3016060,V4130
13425,1013387,S5247
13431,3016376,S4131
13451,4003310,V5232
13455,1055219,G5208
13477,5037010,S4131
13482,6039324,R5303
13499,2001151,D4109
13502,1062108,K4110
13517,6007153,G4102
13518,3011399,R5507
13524,1062012,G5248
13526,2022109,G4125
13528,2044324,K4103
13533,7028205,V4130
13540,6079150,A4127
13551,6068151,V4130
13552,1052223,R5101
13560,6039318,G5507
13561,6009150,S4131
13569,2002164,V4130
13587,3023242,V5240
13591,7030108,K4201
13598,1052336,B4201
13611,1053193,R5302
13612,1063206,R4104
13627,2047316,B4201
13631,1038018,V5240
13635,1071128,V5240
13642,1032229,B4109
13645,2001375,R4104
13649,2045282,S5247
13655,2022013,V4130
13657,6037169,S5247
13662,3018273,W4104
13664,6035143,M5207
13666,1063111,S5247
13668,1023218,B4107
13670,6025165,G4111
13679,7029245,D4112
13680,5021195,V4130
13705,1056002,G5208
13708,1052007,V4130
13710,5033045,G5507
13714,4028278,R5507
13715,5004276,S4131
13719,6034116,W4110
13723,3012286,S4129
13725,5009300,W4110
13728,6029299,M5217
13729,2007286,D4112
13735,5006323,V4130
13736,6010090,G5507
13742,6087192,B4201
13747,5002366,A4127
13766,4016056,R5302
13780,6022090,A4127
13790,5007111,G5505
13793,1051263,B4201
13794,5018482,G5248
13798,1034378,G5507
13800,5024107,V4130
13819,5024082,S4129
13827,7030136,V4130
13828,3021019,G4102
13843,3014117,G4125
13850,2018291,R4104
13854,1072061,D4109
13857,5017050,S4131
13862,1069132,S4131
13865,6040029,G5101
13868,3023236,R4135
13870,3016084,G5505
13873,2008130,S4131
13882,5002053,B4101
13888,2017342,V4106
13895,7020266,S4129
13898,1043242,M5207
13900,4022254,G5208
13904,3009028,R5303
13910,4027212,G4125
13914,3029195,G5208
13922,5002248,V4130
13923,6049059,V4130
13927,5017067,W4104
13934,6010234,W4104
13937,2015207,S4131
13947,1056093,N4123
13949,3003156,W4125
13954,1056197,N4123
13968,6049198,S4129
13992,6049082,W4104
13999,1058003,V5247
14005,2010035,S4131
14008,3030240,V5247
14015,5003075,G5505
14016,6001037,G5505
14025,4016174,B4201
14038,7012188,G5501
14039,6022002,R5403
14040,6008046,A4127
14054,6034193,M5207
14058,6026156,G4115
14059,6085258,G5208
14064,1054354,R4111
14082,5021331,V5247
14085,6017143,W4104
14090,1054029,R4104
14106,6073049,M5207
14109,7016135,D4109
14112,6036318,D4112
14121,4012040,R5403
14126,1062255,V5247
14128,4033157,G5505
14134,2044286,S4131
14136,2052069,V5247
14141,1063479,S4131
14143,4018213,G4111
14146,6016131,R4135
14147,7017126,G5503
14149,4030376,J4140
14152,1076032,D4112
14154,2006048,R4104
14155,6011184,G5507
14158,1016049,J4138
14164,4003202,G5501
14172,5006377,R4104
14177,2012056,K4111
14199,4028177,R4135
14204,1015114,G5507
14207,2044210,G5203
14208,3011322,G5208
14217,7025282,R4125
14221,6078219,M5207
14231,7025108,G5101
14232,1050221,R4104
14244,1076294,B4107
14245,3034192,W4110
14247,6016085,W4104
14254,1035301,G5507
14256,2022054,R4135
14256,2010265,S4129
14268,4022046,S4129
14270,4027003,V4106
14274,1025213,R5403
14285,2008282,M5217
14288,6014138,G5203
14292,6010066,R5403
14307,4031449,D4109
14312,2009337,R5403
14317,5022044,S4129
14322,6020089,S4129
14324,3020292,W4104
14326,4015081,G5501
14331,3021273,W4104
14340,1063277,R4135
14345,2009216,V4106
14354,6033026,S4129
14357,6041314,V5304
14368,6020140,G5203
14382,6079095,G5101
14383,2019170,R5507
14386,6014286,W4104
14390,1056038,G4111
14393,6033190,G4111
14394,5006184,K4201
14399,4002182,G5507
14403,7030114,R5303
14416,1051291,K4201
14418,6033054,G5203
14427,1063143,K4201
14430,1078012,R4135
14435,6001128,M5207
14436,2029250,W4104
14438,4006121,G5505
14443,1061155,G5505
14448,2027136,S4129
14459,4007035,D4112
14460,2019131,V5209
14479,2045072,R4125
14485,2006261,R5507
14492,2045336,S4129
14496,3014190,V5204
14507,4012070,V4106
14513,6072197,S5246
14520,2045285,W4104
14525,5007054,R4135
14536,2035131,V4106
14540,2008229,R4135
14541,1075420,V5304
14545,7028117,V4106
14550,7030049,R5403
14556,1022166,R4135
14569,4007141,V4106
14570,7006245,V4106
14589,1034352,B4107
14590,7021286,W4104
14592,4019293,V4106
14594,7019171,V4106
14610,2043315,R4125
14615,1063105,G4115
14617,7030223,V4106
14626,5016023,W4104
14637,1001091,V4106
14648,6079268,R5507
14653,1030385,G5501
14658,3012229,V4106
14660,3018016,W4104
14661,6026151,R5507
14675,6001133,B4107
14683,4022133,V5304
14694,6059098,V4110
14696,1028291,G4111
14697,7001102,B4101
14698,1038134,R5403
14707,3025033,R5303
14713,2020267,W4110
14717,6086008,G5203
14718,2019243,R5507
14721,1058220,S5246
14722,7008167,K4201
14723,2029125,K4201
14733,6024108,K4201
14734,1034302,S5246
14746,5015156,G5505
14747,3015295,S4119
14748,6031041,M5601
14759,1062269,W4110
14761,6067042,V4106
14764,7001088,V4106
14767,2014009,V5304
14771,1067153,S5246
14775,6011180,G5503
14781,5003186,G4115
14786,6034233,S4119
14798,6042037,V5204
14799,1058205,D4109
14802,6042295,G4111
14803,7021278,S4119
14810,5007070,G5203
14812,1056054,G5503
14814,7020378,V5209
14819,4027129,R5303
14822,5006049,G5239
14825,5004027,V5204
14826,4004337,S5306
14828,6083031,V5209
14831,1064397,V5204
14832,1060151,R5303
14838,5018334,G5501
14850,4008041,G5503
14860,2044066,G5203
14864,2054108,G5203
14868,4033311,S5307
14885,3012167,S4119
14889,2044295,G5203
14895,4031159,S4119
14896,1018098,S4119
14899,6002199,D4109
14902,6083010,G5503
14909,1052344,G5501
14911,1075081,S4119
14916,3018156,G5503
14918,6033071,V5209
14918,3015262,V5209
14920,6032236,V5204
14943,2046085,S4119
14949,1014017,S4119
14954,2035137,R5302
14970,1073190,G5501
14975,7024280,R4111
14977,1042410,H4110
14986,7022036,R5302
14988,3027098,R5302
14994,7028286,V5206
14997,6031145,R5302
15014,2049199,V5206
15016,6063173,R5302
15016,3024080,G5501
15018,1061142,B4109
15025,1054334,K4110
15045,5011106,V5206
15046,4036340,G5503
15059,7029151,V4301
15060,2041196,G5503
15067,1029399,M5601
15071,1057038,G5501
15076,5035427,G5225
15092,3016149,S5306
15095,7017066,V4110
15096,5004107,J4140
15100,2045373,V5206
15104,1058464,G5501
15114,5004270,M5601
15126,2043322,J4140
15131,7030188,J4140
15138,2011112,J4140
15145,4015089,K4101
15149,6044154,J4140
15157,2040131,S5307
15164,5040191,W4114
15168,6002063,S5307
15180,5006211,V5801
15184,7029026,V5801
15195,7016077,R4125
15197,6034070,S5307
15215,6009286,V4110
15231,5040149,G4109
15233,5008116,M5601
15236,6077063,M5601
15246,6007216,S5306
15252,2045224,V4301
15254,6018273,G5225
15257,4002344,B4101
15258,6085109,M5601
15258,3025001,S5306
15266,6044246,M4111
15276,7031286,V5801
15276,6078113,M5601
15280,7001108,G5101
15285,6014266,M5217
15287,6001103,M5601
15302,3029146,V4301
15308,1064200,M5601
15311,1077002,V4301
15312,6042020,V4301
15326,2040006,V4301
15334,2039116,V4301
15336,1054258,B4107
15358,1020203,V4301
15360,1054346,V4301
15361,6051161,V4301
15366,2037270,V5801
15381,1054437,V4301
15392,1057280,R4111
15397,1070345,V4301
15427,3029019,V4301
15442,2045391,V4301
15445,4025027,K4109
