Rank,RollNo,InstituteCode,BranchCode
4951,4003304,103,4111
4952,5032121,106,4130
4953,1085050,113,4136
4954,1003288,111,4107
4955,6096169,117,4109
4959,5033185,113,4136
4960,6031432,107,4109
4963,7019024,115,4125
4966,1021122,123,4110
4967,4010011,109,4202
4969,7016298,116,4107
4971,6109119,123,4110
4972,1059319,116,4107
4973,7014129,117,4109
4974,4016164,110,5207
4975,2006120,103,4111
4976,6025273,110,4132
4977,4054145,103,4111
4978,4006153,114,4114
4981,2050012,116,4111
4982,2049390,109,4205
4983,2061433,104,4139
4984,3029035,104,4139
4986,6127097,101,4125
4987,7037261,116,4107
4988,1078252,104,4139
4991,6089121,101,4125
4992,1022100,110,5207
4994,2080156,113,4136
4995,4046134,109,4103
4997,2065110,116,4109
4998,2007211,109,4103
5001,2092231,116,4107
5007,6069084,102,4201
5009,6030148,101,4125
5010,7016316,113,5303
5011,6096080,106,5507
5013,2009098,103,4125
5014,7014368,115,4125
5015,2044226,114,4114
5016,7006103,104,4139
5018,6124089,101,4125
5021,4022122,116,4107
5023,7034014,109,4101
5024,7028199,118,4110
5027,6074095,110,5207
5028,6134007,104,4109
5031,4018329,106,4102
5032,2018216,117,4108
5033,6015034,101,4125
5034,2075080,114,4114
5036,2019101,106,4133
5037,2025169,118,4110
5040,4003077,106,4105
5043,4024055,117,4109
5044,1059076,108,4111
5045,1054101,102,520C 
5047,2023057,115,4125
5053,2057106,114,4114
5055,6093187,117,4109
5056,5050054,112,4111
5057,5040124,101,4125
5058,1088095,113,4127
5059,7003147,113,4136
5061,4055162,113,4136
5063,1038096,101,5255
5064,4038090,115,4125
5065,6128027,107,4118
5066,6129187,101,4125
5067,7021018,109,4103
5068,5007139,117,4109
5069,1015196,101,4125
5070,6100206,114,4114
5071,1059292,113,4127
5074,5062241,106,5507
5077,4052189,116,4109
5080,1015161,101,4125
5082,2033055,111,4107
5086,4054154,109,4103
5089,4014067,115,4125
5090,2010225,103,4111
5093,2076064,102,520C 
5094,6099134,101,4125
5099,4060125,117,4109
5100,4011197,118,4110
5102,6112196,101,4125
5103,2051090,109,4103
5105,1022091,114,4111
5106,7016278,116,4109
5107,7033122,116,4107
5109,2088322,122,4110
5111,1015301,102,4201
5112,2056125,104,4139
5113,7024079,122,4110
5114,2026090,103,4111
5116,1049084,104,4139
5117,1051122,103,4111
5121,2072007,104,4109
5123,1095121,106,5243
5124,6093075,114,4111
5126,6096069,106,5215
5127,2003076,116,4107
5129,6036125,123,4111
5130,1021081,119,4111
5131,2039198,118,4110
5133,6114138,110,4132
5136,6131147,108,4111
5138,5044298,117,4108
5143,3040080,113,4127
5144,4006243,114,4111
5146,5059229,106,4133
5149,6031100,115,4125
5151,1091084,103,4111
5152,7013188,110,5213
5155,1043166,109,4201
5157,2017028,104,4136
5161,2033117,106,5507
5162,4054191,116,4109
5165,6039156,106,5215
5167,7017233,115,4125
5170,2026108,104,4139
5175,6039005,108,4110
5176,3050038,112,4111
5177,4047092,116,4107
5178,6126152,118,4110
5180,4012115,104,4139
5181,5023147,115,4125
5183,6032204,107,4109
5184,7040048,104,4139
5186,1015153,103,4111
5190,6080099,102,4201
5192,6077152,110,4132
5194,2080142,114,4142
5196,4001074,102,5226
5197,4005156,103,4111
5198,5010209,106,5215
5200,6099005,101,4114
5201,3043035,116,4107
5203,1093247,107,4107
5204,1060300,116,4107
5207,2088085,117,4109
5208,1041136,114,4111
5209,4014239,118,4110
5212,6079254,116,4107
5213,1009008,111,4111
5215,2009215,106,5215
5216,5058198,114,4111
5217,1088177,117,4109
5218,2069155,112,4111
5220,1044141,101,5255
5223,1037181,106,4105
5224,2054089,114,4111
5225,1062075,108,4111
5226,4071060,116,4109
5227,4004106,117,4109
5228,7030040,109,4103
5229,7034066,116,4107
5230,1087152,110,4132
5231,2053107,118,4110
5235,5015082,106,4102
5236,1005018,108,4110
5239,2056018,116,4111
5240,3036001,108,4110
5243,2011132,107,4107
5244,7013031,105,4111
5245,2063112,113,4127
5246,4071099,117,4109
5247,4015153,114,4111
5248,7029062,114,4111
5249,2028111,117,4109
5253,7019103,103,4111
5256,7013103,103,4111
5259,2015205,104,4139
5260,2055004,102,5226
5261,6108087,117,4109
5262,2012237,117,4109
5263,1095151,117,4108
5264,4001192,106,5507
5267,3047045,117,4109
5269,5021109,114,4111
5270,7007053,116,4109
5271,7013376,118,4110
5272,7021068,104,4139
5282,4051145,106,4105
5283,7034145,104,4139
5284,7016291,103,4111
5285,2004305,116,4107
5287,1001018,110,5602
5288,2014194,108,4111
5289,2049225,103,4111
5290,6039126,114,4111
5292,4067176,114,4111
5293,4053084,109,4103
5294,2042051,108,4111
5295,4017081,116,4107
5298,6111028,114,4110
5299,4019259,103,4111
5301,2073018,110,5233
5302,5059092,111,4107
5304,4019415,113,4127
5305,4071088,116,4109
5306,4072003,116,4125
5309,6075130,114,4111
5310,2003100,109,4103
5311,6013034,114,4111
5312,1009089,108,4111
5313,7022063,112,4111
5314,7006115,112,4111
5315,6050018,106,4101
5316,1061505,102,4201
5317,6033303,118,4110
5318,5034202,117,4109
5320,4011108,117,4109
5321,4045251,114,4111
5324,5066080,112,4111
5325,2086210,114,4125
5327,1075200,113,4127
5328,1072275,118,4110
5329,1028106,115,4125
5332,6093204,107,4107
5333,5057100,106,5507
5334,1061035,113,4125
5335,2013283,117,4109
5340,2078004,111,4111
5341,7031336,114,4111
5344,3041078,107,4107
5345,1057105,102,4201
5349,2078059,114,4111
5351,1083113,113,4127
5352,6108130,107,4109
5353,4015107,115,4125
5356,1062174,119,4111
5357,7006169,103,4125
5361,6025184,110,4132
5364,7005365,114,4111
5365,6019167,114,4111
5368,2017074,104,4139
5369,4015112,106,4130
5371,4002365,102,4201
5373,7016030,109,4101
5374,4012297,111,4107
5375,2013069,115,4125
5376,7022088,104,4139
5378,2018119,106,5507
5379,4005100,116,4109
5380,7042299,104,4139
5381,7036133,106,4105
5384,2005220,117,4109
5386,1062136,106,4130
5387,2084036,122,4110
5388,4010111,108,4111
5392,5057097,106,5243
5393,1062188,104,4139
5397,5065089,106,4133
5399,6125179,107,4109
5400,3051141,118,4110
5402,6117117,117,4109
5403,4007031,109,4107
5405,2054130,117,4109
5407,2053006,102,4128
5408,4074003,116,5223
5409,6042057,114,4111
5411,6108071,118,4110
5413,2017279,122,4110
5417,5022254,104,4139
5418,6056367,117,4109
5423,4004152,118,4110
5424,4020110,114,4111
5425,7037218,112,4111
5426,1037155,117,4109
5427,3035212,106,4105
5431,2061051,114,4111
5434,1091019,106,4107
5435,2069084,117,4109
5436,4012294,114,4111
5438,1020077,111,4107
5439,6024060,114,4110
5441,4018108,102,4128
5442,4054169,103,4125
5443,7020105,122,4110
5445,1081039,106,5239
5446,4008173,114,4111
5447,7045160,114,4142
5448,2007403,122,4110
5449,2056080,106,4133
5451,1060523,107,4161
5454,2053206,122,4110
5455,2070091,101,5284
5456,7003022,114,4110
5457,2077273,116,4107
5459,2051252,108,4111
5460,6099096,101,5284
5461,4048172,113,4127
5462,6099087,122,4110
5467,2010045,116,4125
5469,1081080,117,4109
5470,6016368,121,4111
5476,1061280,111,4107
5477,1059260,106,4105
5479,1090245,111,4107
5481,5009176,114,4125
5482,7029070,115,4125
5483,2090371,104,4139
5484,2028203,122,4110
5485,2029018,116,5223
5487,1061244,108,4111
5488,2045049,106,4133
5491,5043103,114,4111
5492,1081031,101,4114
5493,7045356,107,4107
5499,4008059,109,4202
5504,1028138,116,4107
5506,1083066,106,5243
5507,6124083,107,4109
5511,1091139,106,4133
5514,7038133,115,4125
5515,5036060,115,4125
5516,5064008,102,4201
5517,5042206,107,4107
5518,7001211,112,4111
5520,2056141,109,4103
5521,5008114,115,4125
5522,7023227,115,4125
5525,2007114,106,4130
5526,2069036,102,4128
5528,7038227,112,4111
5530,2072005,102,4128
5531,5014353,114,4125
5532,2035282,115,4125
5534,2050052,112,4111
5535,4013229,109,4103
5536,5068025,106,4107
5537,7035052,109,4103
5540,5051032,114,4125
5542,1014092,117,4109
5543,1084082,117,4104
5549,1020002,104,4109
5551,2077088,106,5243
5552,6027135,108,4111
5553,6119243,106,5208
5554,6110103,121,4111
5556,7045240,116,4107
5557,4008116,115,4125
5559,1089148,106,4105
5560,2051143,106,5507
5561,2083070,109,4201
5562,2025108,116,4107
5564,5063369,114,4111
5567,2085100,112,4111
5568,4012075,101,5255
5569,7013059,113,4125
5571,6077164,114,4111
5572,4013286,102,4201
5573,4035124,117,4109
5574,2073117,117,4109
5576,4014069,116,4107
5580,6125092,107,4109
5581,7023257,115,4125
5584,2092200,113,5303
5585,6074212,110,4132
5587,2047217,103,4125
5589,4004107,116,4109
5591,2008132,111,4107
5595,6009003,110,5227
5596,1060102,119,4111
5597,6058101,120,4111
5602,5035060,116,4107
5604,5045170,114,4111
5605,4045216,116,4107
5606,1053093,121,4125
5607,1021119,107,4109
5608,2007141,115,4125
5611,7016276,113,5507
5612,2062160,104,4139
5613,2087020,104,4109
5614,1062037,111,4111
5617,5020077,117,4109
5619,7028015,113,4107
5620,6031299,112,4111
5622,1074084,106,4130
5624,7028152,112,4111
5625,6112185,107,4107
5627,5051061,116,4109
5628,4010199,102,4201
5629,2085222,117,4109
5633,2018171,112,4111
5635,2066004,114,5216
5637,6038139,106,5243
5638,4045196,109,4201
5645,7004158,108,4111
5647,6024185,114,4111
5648,4001152,114,4111
5650,2019140,108,4111
5652,4043265,116,4109
5655,1003097,108,4111
5659,1078206,113,4127
5660,2087078,113,4127
5662,4031151,107,4109
5663,5004312,101,4109
5666,5025054,114,4125
5669,3037094,113,4127
5670,2031035,116,5213
5672,7020133,115,4125
5673,1060092,123,4111
5674,2065102,114,4111
5677,4034073,117,4109
5678,2086351,116,4109
5679,7045182,104,4139
5680,2012109,116,4107
5682,3050141,114,4125
5684,5063434,106,4133
5686,7044093,115,4125
5687,4051169,106,4105
5689,6105023,101,4111
5691,4005207,116,4107
5692,2052090,114,4111
5694,1088081,108,4111
5695,2061004,104,4109
5696,3035155,117,4109
5697,4011038,104,4105
5702,6039290,116,4107
5706,1026160,116,4107
5708,4040063,108,4125
5709,1004122,114,4111
5711,6033256,112,4111
5712,4054057,114,4111
5713,1017113,107,4107
5714,2010015,106,4101
5718,4069071,116,4109
5721,7025158,114,4142
5722,2004128,106,4133
5723,1023095,112,4111
5725,5035333,106,4130
5729,1015096,108,4111
5730,4006242,116,4107
5732,5068011,106,4109
5736,1030122,106,4105
5737,5059058,112,4111
5740,5044188,112,4111
5741,6073351,106,4105
5742,5061239,106,5243
5743,1054080,115,4125
5744,2059462,115,4125
5745,2016204,119,4125
5746,4043324,116,4107
5749,6120155,107,4109
5751,1006156,107,4109
5752,7042308,117,4109
5753,1029117,106,5507
5756,6075317,111,4107
5758,1006235,108,4111
5760,7036163,115,4125
5762,4054110,114,4111
5763,1073099,105,4109
5767,1031023,117,4125
5768,2064142,114,4111
5772,4016201,109,4205
5773,7006017,109,4103
5774,4019167,116,4109
5777,3037180,114,4111
5778,4005184,113,4127
5780,7041261,114,4111
5781,1028154,110,5243
5782,4016185,113,4127
5783,7027046,117,4109
5786,2007271,116,4109
5787,4008102,117,4109
5789,2065046,107,4107
5790,4046083,109,4201
5792,1017183,108,4111
5795,1080099,106,5507
5796,7008052,103,4125
5798,6032108,110,4132
5799,1012096,110,4132
5800,2003285,116,4107
5802,4019157,110,5243
5804,1094100,106,4133
5805,4048124,112,4111
5807,2054009,106,5504
5808,1021008,109,4107
5809,7008051,103,4125
5811,5024079,106,5243
5814,7021096,113,4127
5815,4012256,114,4111
5816,6049055,108,4111
5819,4008124,106,5507
5821,5032128,114,4111
5826,1037004,115,4111
5827,6109165,117,4109
5830,6076249,110,4132
5833,5022205,106,4130
5834,6096194,114,4125
5835,2047052,112,4111
5839,7009094,115,4125
5840,2070104,113,4127
5841,2033081,112,4111
5844,6035195,106,4133
5846,6115157,120,4111
5847,6099224,107,4109
5849,2049351,108,4111
5850,2003183,106,4130
5852,4016219,113,4127
5853,5024087,116,4107
5855,6031214,101,5284
5856,2058187,116,4107
5859,4047286,113,4127
5860,3051053,113,5507
5862,2033136,106,5243
5863,1095057,115,4125
5865,7024069,116,5267
5866,2066031,117,4125
5867,6057106,107,4161
5868,1006203,116,4109
5871,1055181,107,4109
5872,2060054,116,4107
5873,6125185,108,4111
5875,7027088,113,5303
5878,2045160,116,5267
5880,3040060,116,4107
5885,4047148,114,4125
5886,7019098,110,5207
5888,7019072,115,4125
5889,5002186,115,4125
5890,5036087,117,4109
5892,2051182,106,4105
5893,7044134,116,4107
5894,1020070,111,4107
5895,2053213,114,4125
5896,6038014,101,4111
5897,3003180,114,4125
5898,2087184,113,4127
5899,3036037,106,4130
5900,6124109,117,4108
5901,2061178,112,4125
5902,7035113,108,4111
5903,6038138,101,5287
5906,6120182,114,4125
5907,4013150,106,4130
5908,5059010,106,5239
5915,1085176,115,4125
5916,4011220,116,4107
5918,2089113,117,4108
5921,6036101,107,4107
5924,1024074,110,5249
5925,6056223,101,5284
5927,2089015,115,4111
5928,2075074,114,4142
5929,2052091,121,4111
5930,2056184,104,4139
5931,2021183,117,4108
5932,1026094,110,5207
5933,2050141,103,4125
5938,2078010,110,5201
5941,2054157,113,4127
5943,2081102,116,4107
5945,1055141,101,5284
5946,2028055,104,4139
5947,4009332,113,4127
5951,7037194,111,4107
5952,2063354,116,4107
5955,7014379,116,4109
5963,2089115,116,4107
5967,6092165,107,4109
5968,7020016,104,4139
5969,6029143,121,4111
5971,6031008,101,4111
5972,4074048,116,4107
5973,1066178,106,4133
5978,1088084,113,4127
5981,1017158,108,4125
5982,5053264,106,4130
5988,6106156,107,4109
5989,2045129,115,4125
5990,2014105,114,4125
5997,5015007,106,5239
5999,2089011,104,4136
6003,4019285,115,4125
6007,4034022,109,4201
6009,7041185,106,4102
6010,1065278,113,4127
6011,7001224,115,4125
6012,2076117,113,4104
6014,2002046,108,4125
6017,1059135,114,4142
6019,6099068,110,5207
6021,3046147,116,4109
6022,7043420,103,4125
6024,2091119,104,4139
6026,7026118,116,5267
6027,4056125,114,4125
6032,2020126,114,4125
6033,6068047,115,4125
6034,4018280,116,5267
6036,2079057,116,4107
6037,6006015,110,5227
6038,2003382,104,4139
6039,2091090,113,4127
6040,4012070,114,4125
6043,1011130,120,4125
6044,3050037,106,4130
6046,4008087,120,4111
6047,7004042,113,4107
6049,7035247,113,5507
6050,6056362,110,5249
6057,1059153,113,5507
6058,7045071,109,4205
6061,6056193,120,4111
6062,1060185,116,4107
6063,4034088,116,4109
6066,1091018,102,520C 
6067,2053049,114,4125
6068,1028090,114,4125
6069,5027174,117,4108
6070,2069039,113,4107
6071,1093095,114,4142
6072,6125175,121,4111
6073,4046008,117,4125
6075,6044072,120,4125
6076,2048135,104,4139
6077,1088063,116,4109
6079,1017062,113,4127
6080,3048140,114,4134
6082,2076094,114,4125
6087,1075111,114,4125
6089,4009152,116,4107
6093,1080049,114,4125
6094,6102100,107,4161
6096,2052047,114,4125
6097,6057180,110,5249
6099,1059258,110,5207
6100,2022020,117,4125
6103,4050066,116,4125
6104,1035017,106,5201
6109,6038043,110,5210
6111,3032138,114,4134
6112,2010094,110,5207
6114,5058025,106,4170
6115,6025167,114,4125
6116,7023224,103,4125
6117,7015137,114,4142
6118,2063117,116,4107
6120,4011258,108,4125
6121,6108191,121,4111
6126,1059134,109,4201
6127,6122079,101,5285
6128,2044090,110,5207
6129,3028050,116,4109
6130,2044119,113,4127
6131,1059033,102,4128
6133,6098126,114,4125
6134,1004084,114,4125
6137,2020073,113,5507
6139,6138014,117,4125
6140,1004141,113,4104
6141,1090175,108,4125
6146,6090241,114,4142
6147,4066036,114,4142
6150,1067085,113,4127
6152,2092214,113,4127
6153,2063182,113,4104
6155,1002025,114,4125
6156,6082099,110,5207
6157,6074139,117,4108
6160,4012177,119,4111
6161,2053252,113,5303
6163,1003149,103,4125
6164,1015097,108,4125
6165,4041049,113,4127
6167,5061199,106,4130
6168,2063210,106,4133
6173,2070054,111,4109
6177,1070150,121,4111
6178,6092031,101,4111
6179,2062017,118,4110
6180,7013329,111,4107
6181,1072092,119,4125
6183,2052107,103,4125
6184,6005037,114,4142
6186,2011313,113,4104
6187,2027409,103,4125
6190,2076110,109,4201
6191,1080003,108,4111
6192,4051044,118,4111
6193,2043013,104,4105
6195,7014211,116,4107
6197,6117104,120,4111
6198,2067108,106,4130
6199,7005366,117,4108
6200,2091188,116,4107
6201,7007010,103,4111
6202,4018375,116,4107
6204,5028059,113,4127
6205,2016024,109,4123
6206,4016071,107,4161
6208,2080197,116,4109
6211,2078342,103,4125
6212,6024468,114,4125
6214,1087067,111,4109
6215,3039130,113,4127
6216,7023052,113,4107
6217,2060118,116,4107
6218,5053174,106,4133
6224,7006160,109,4201
6230,7014137,116,4107
6234,2003073,116,4107
6235,6011099,121,4111
6236,4049161,117,4104
6238,1062186,109,4201
6239,2039127,114,4142
6240,6117081,106,4133
6241,2085217,114,4142
6242,7019173,103,4125
6243,2072313,114,4125
6244,5037149,106,4130
6246,3050041,103,4125
6247,2032328,113,5507
6248,2060255,113,4127
6253,1059207,101,5285
6255,4019198,106,4130
6256,4017099,113,4127
6257,5036292,116,4107
6258,2092208,101,5260
6269,2085119,110,5207
6271,1091076,106,4130
6274,6096087,105,4109
6279,5058230,113,5303
6282,5004108,106,5251
6286,1059177,116,4109
6287,2003182,115,4107
6290,2058005,113,4107
6293,1014155,114,4125
6294,6006056,114,4125
6296,6074103,121,4111
6297,5063202,114,4125
6298,1031009,110,4109
6299,6117202,121,4111
6300,1024014,117,4125
6301,7006300,103,4125
6303,4022170,114,4125
6307,2087170,106,5251
6309,6036161,101,5285
6311,5010089,110,5249
6314,4009157,109,4201
6316,1057301,116,4126
6319,2056003,120,4110
6320,6114200,114,4125
6324,7006064,113,4107
6325,6035358,120,4111
6326,2068102,116,4109
6329,3037041,120,4111
6331,6105019,119,4110
6332,6025181,114,4125
6334,7023298,114,4125
6337,2010102,103,4125
6338,1087133,106,5208
6339,5040178,113,5303
6342,6116101,119,4111
6352,4060191,106,5208
6355,1035071,109,4201
6358,1059172,119,4111
6359,3031004,109,4109
6360,7003283,116,4109
6361,7020104,114,4125
6363,5058083,116,4109
6366,3045082,103,4125
6368,6030027,114,5305
6370,2056057,106,4130
6371,2029113,106,4130
6372,2076188,116,4109
6373,2047011,113,4109
6380,3039128,112,4125
6381,1062023,117,4125
6382,5020208,114,4125
6383,1086136,110,5207
6386,2013198,113,4127
6388,7008148,113,4127
6390,4060132,106,5247
6394,6028301,121,4125
6395,1002008,113,4127
6400,5053059,113,5303
6403,6031185,121,4125
6404,7005278,114,4134
6405,5018083,114,4125
6406,3027067,114,4134
6407,2074217,116,4109
6410,2086208,103,4125
6414,2057065,116,4109
6416,4014051,114,4114
6417,7021158,114,4125
6419,6011033,121,4111
6420,4053003,119,4110
6422,7044066,106,5251
6425,1060096,119,4111
6428,1080011,102,4128
6429,6121210,113,5503
6431,2064128,116,4109
6435,1019018,115,4111
6439,2010001,102,4128
6441,4016183,106,5505
6443,2008083,109,4201
6444,2074292,110,5249
6445,7014083,114,4125
6446,3044065,114,4125
6451,7045163,113,5303
6454,6118034,107,4109
6456,1060167,114,4142
6460,2060016,113,4104
6461,3031128,114,4125
6463,2085180,113,4104
6466,7029131,113,5507
6467,2091334,117,4108
6469,6089172,121,4111
6471,7040116,113,5303
6472,1096311,114,4125
6473,2067155,114,4142
6475,4016109,114,4125
6476,2065258,114,4117
6477,4031064,116,4109
6478,2052214,106,4102
6480,2088251,116,4109
6481,2028019,109,4109
6488,7014204,117,4104
6493,1080051,106,4102
6500,2020171,116,4109
6501,1061350,117,4108
6502,4054056,108,4125
6503,2056188,109,4201
6504,5050085,114,4125
6506,4046177,114,4125
6509,2086231,110,5249
6510,7001045,109,4109
6511,1054118,101,5285
6512,1090151,110,5249
6513,2020131,115,5233
6514,1080087,101,5287
6521,6056153,106,5251
6522,5059168,109,4205
6525,7013280,112,4125
6530,7023190,113,5303
6532,7014119,113,4104
6534,1027074,120,4111
6538,1084093,114,4125
6540,6121103,101,5285
6541,1005213,114,4125
6542,6100133,110,5249
6543,5041115,114,4125
6545,1089092,115,5233
6549,2050032,114,4114
6551,1059269,116,4109
6552,1095133,108,4125
6553,4008069,109,4205
6554,2023121,121,4111
6556,6012003,107,4117
6558,4001199,105,4109
6560,2049052,102,5245
6562,7045317,106,4102
6563,4007149,118,4111
6566,7014401,106,4102
6569,1063100,106,4102
6583,7035063,119,4125
6586,7004026,114,4114
6587,1090116,109,4201
6588,6094100,105,4109
6589,5034135,106,4102
6590,2007336,116,4109
6594,2010184,117,4104
6595,6016233,121,4125
6597,1084097,112,4125
6600,6025290,101,4109
6601,2070042,117,4107
6603,2076118,114,4142
6605,2030181,113,4104
6606,3004126,117,4108
6607,4051052,112,4125
6608,4008094,114,4142
6610,6123130,108,4125
6611,1013031,111,4109
6613,7023126,110,5249
6615,6093127,115,5233
6619,2013188,105,4109
6621,1037153,120,4111
6629,3032091,108,4125
6630,2007046,106,4170
6631,7031335,114,4107
6632,5062122,113,4135
6643,5051095,114,4142
6644,2004221,105,4109
6649,2092115,109,4205
6654,1025119,116,4126
6655,7014147,113,4104
6656,1084076,112,4125
6658,1060322,117,4104
6660,5010112,121,4111
6661,5027085,116,4126
6664,2058263,113,4104
6665,4013177,114,4134
6672,1015078,108,4125
6673,2007047,104,4105
6677,7017226,106,4102
6680,1057193,123,4111
6683,1038080,121,4111
6684,2045079,112,4125
6685,4053137,118,4111
6686,2077220,108,4125
6688,2076007,104,4105
6692,6126157,106,5208
6693,6056165,107,4161
6694,7028064,117,4108
6697,6118101,112,4125
6700,2064088,115,5233
6701,4012060,102,5245
6702,5021009,102,5244
6703,6073001,110,5207
6706,7020063,102,4110
6707,1032187,106,5208
6708,2017015,113,4117
6709,4045192,116,5267
6713,1060118,108,4125
6716,2052226,105,4109
6722,2004051,104,4105
6723,1082068,108,4125
6725,5061077,112,4125
6726,4066003,116,4125
6728,5045101,101,5287
6729,6124122,116,4109
6732,2019100,116,4126
6736,6035399,115,4107
6738,7029088,108,4125
6740,2069246,116,4109
6743,7033085,103,4109
6744,4007158,117,4108
6745,5027084,117,4108
6750,6109241,121,4111
6753,7044029,109,4109
6755,5026070,114,4131
6758,2070256,111,4109
6759,2010176,114,4130
6760,1027032,110,4127
6762,7035101,116,4126
6763,1019085,114,4134
6764,6102233,114,4117
6775,5014146,106,4102
6776,4019255,112,4125
6777,2088226,123,4111
6778,6123152,112,4125
6779,7022222,108,4125
6780,7038147,105,4109
6782,6113040,120,4110
6784,5042241,117,4108
6787,2092161,114,4109
6788,6097158,121,4111
6791,4069092,108,4125
6792,7040112,116,4173
6794,6037127,114,4134
6796,7006136,103,4109
6797,2038083,111,4109
6798,2013301,116,5267
6799,2065016,110,4109
6800,2019066,113,4104
6802,5053265,116,4126
6803,1082114,111,4109
6805,6033142,120,4111
6808,4005079,113,4104
6810,6102131,112,4125
6811,4029016,112,4125
6814,3040036,112,4125
6815,1014190,112,4125
6819,7003006,104,4139
6822,4006006,117,4107
6824,2009003,104,4139
6825,2044018,106,5210
6826,7008072,113,4135
6827,2069081,105,4109
6833,2071083,111,4109
6834,4051001,109,4109
6839,2035020,114,4114
6841,1062250,114,4117
6843,7042131,107,4161
6844,4033058,105,4109
6845,6072197,106,5101
6848,2077138,116,4126
6852,5032191,114,4109
6855,1040232,106,4102
6857,1060478,119,4125
6858,6087362,110,5601
6858,4052158,114,4117
6861,2086056,109,4109
6866,4008203,105,4109
6867,1034019,110,4109
6869,2026138,106,4102
6870,7032119,108,4125
6872,2008250,107,4161
6873,1060231,106,5208
6874,2086286,108,4125
6879,2023091,106,5505
6881,2026054,112,4125
6885,3013049,120,4111
6887,5020010,109,4109
6889,5014379,114,4134
6890,5003114,106,4102
6891,5059206,114,4107
6892,2035291,118,4111
6893,3014026,112,4125
6894,4062076,116,5213
6897,4052205,116,4126
6898,1096279,106,5247
6899,1073089,112,4125
6900,1015127,116,4126
6902,2091155,113,4135
6903,7023194,108,4125
6906,2075180,116,4126
6910,5023097,106,5505
6917,2016225,116,4106
6920,5053083,112,4125
6924,6031442,119,4111
6925,1057075,116,5213
6930,1087125,117,4104
6931,1093173,112,4125
6934,4034024,113,5101
6936,2028155,113,4104
6937,1045028,106,5241
6938,7013205,105,4109
6943,5022251,116,5267
6944,6073239,114,4109
6947,4049228,106,5208
6948,6131170,108,4125
6949,1069297,106,5203
6954,2065181,117,4108
6958,2057018,117,4107
6960,2048066,106,5208
6962,6093144,114,4109
6964,5063143,106,5505
6965,2051046,117,4108
6966,2082062,106,5247
6968,4043244,113,5303
6969,3026042,116,5213
6971,6123070,120,4111
6973,6086171,112,4125
6975,6111013,123,4110
6976,2069232,117,4108
6978,6111074,119,4111
6980,7043028,114,5305
6981,2091268,114,4130
6982,7028066,116,5267
6983,6036014,110,4109
6984,2032169,108,4125
6987,2062058,114,4134
6989,5017056,110,5601
6992,7023125,113,4104
6993,7040119,116,5267
6994,6122129,109,4201
6999,7012041,123,4111
7004,1014410,108,4125
7006,7025044,106,5505
7008,4021059,113,4104
7010,1093069,111,4123
7011,7013358,112,4125
7014,2074213,112,4125
7018,6079013,110,4127
7019,4050086,106,5505
7022,1018059,114,4117
7026,2021125,117,4108
7028,1092082,106,5251
7030,2015079,103,4109
7032,2035149,117,4108
7034,7042309,119,4111
7035,6072049,120,4125
7036,5057243,106,5251
7037,1027154,108,4125
7039,7008067,108,4125
7042,3032104,112,4125
7044,5051027,106,5505
7048,7003162,106,5503
7050,7044020,102,520C 
7051,1015414,112,4125
7052,2063217,112,4125
7053,5060273,112,4125
7055,4013038,114,5305
7057,4016095,114,4134
7060,5027036,116,4126
7061,6099007,110,4109
7062,5060247,109,4201
7064,6057188,120,4125
7065,7044140,106,5251
7067,3030032,106,5504
7068,6139106,121,4125
7070,4041180,111,4109
7071,5061165,106,5247
7074,7013439,113,4104
7076,2051113,114,4130
7082,2069019,108,4111
7085,2039073,114,4117
7087,5022196,106,5505
7089,3003118,117,4108
7090,4044168,116,4106
7093,7014304,114,4109
7094,7031115,121,4125
7103,6128010,109,4109
7105,6095198,121,4125
7106,3004127,101,4109
7108,7001033,115,4111
7113,2090209,109,4205
7115,1010071,111,4123
7122,3043038,113,5303
7126,1063017,106,5504
7133,1095055,123,4111
7137,1089119,116,4126
7142,2079110,114,4134
7143,4062155,106,5247
7146,4068150,114,4134
7147,2057082,116,5213
7152,5032205,118,4125
7153,6107098,107,4109
7154,6106020,106,4109
7155,2007524,111,4109
7158,2086018,103,4111
7159,1088113,117,4104
7163,7039158,116,5232
7164,2023098,119,4111
7165,6117103,118,4111
7166,6025209,101,4109
7168,2059067,105,4109
7171,2051001,113,4109
7172,4012001,104,4139
7177,1003273,114,4109
7179,6065013,106,4109
7184,2066047,118,4111
7184,4027024,114,4107
7193,2045313,101,4109
7194,6073159,101,5287
7196,2003245,116,5213
7197,2062074,105,4109
7198,4003117,105,4109
7206,6125028,106,4122
7207,5059104,105,4109
7208,2002119,117,4104
7211,7006204,113,4135
7212,4050105,113,5302
7213,1061389,109,4201
7216,4018335,114,4134
7219,4051110,115,4109
7222,6019165,114,4109
7223,6112138,119,4111
7224,2036111,114,4117
7227,6048094,101,5287
7228,1014058,119,4125
7229,6033169,119,4125
7230,4048144,114,4134
7231,1071210,119,4125
7232,2041286,106,5208
7233,6053129,120,4111
7234,2092293,106,5251
7237,5057015,106,5210
7242,1063088,105,4128
7244,1060006,113,4117
7245,2060170,116,4126
7246,2065146,116,4126
7250,4010252,101,4109
7258,1096047,104,5205
7259,6028300,101,4109
7267,4011168,115,4109
7268,2017062,103,4109
7271,7007161,106,5203
7272,6082067,106,5251
