RANK,ROLL No,Inst Code,Branch Code
1298,4007099,109,4125
1299,6129150,111,4110
1300,2041052,104,4107
1301,5025081,106,5506
1302,2072071,102,4107
1303,6012043,111,4110
1304,1056248,102,4107
1305,6043404,113,4110
1306,2031076,113,4111
1307,6123259,102,4107
1308,7023202,117,4114
1309,1045046,102,5217
1310,6145156,111,4110
1312,7015200,102,4202
1313,6044378,116,5254
1315,2037104,113,4111
1316,2021032,104,4107
1317,4040154,109,4125
1318,7001213,113,4111
1319,6099193,111,4110
1320,2084380,113,4111
1321,1003173,102,4111
1322,4041200,109,4125
1323,2046097,104,4124
1324,6149287,113,4110
1325,2011405,106,5506
1326,2058117,113,4111
1326,6137174,113,4110
1328,1083141,110,4125
1329,2066159,115,4110
1330,6017002,113,4110
1331,6142260,117,4124
1332,6062073,102,4111
1333,6024391,113,4114
1334,2027235,116,5254
1336,4014002,113,4110
1337,6020042,110,4125
1339,2070060,102,4107
1340,7008191,106,5225
1341,2036148,117,4114
1343,1025120,106,4111
1345,3044054,117,4116
1347,1026129,110,4125
1348,2001119,117,4114
1349,2028466,116,4110
1350,4006066,102,4107
1351,2068100,117,4114
1352,1005276,106,4111
1353,6120170,107,4111
1354,7007053,104,4107
1355,6047219,101,4110
1356,2005008,104,4111
1358,7001006,109,4110
1360,5044191,106,5225
1361,6119177,110,4125
1363,5076117,106,5506
1364,6113169,106,5225
1365,4046027,109,4111
1366,5022267,106,5506
1367,1051213,106,5222
1368,7014016,113,4110
1371,2037233,109,4125
1372,1002028,107,4117
1373,4030045,109,4125
1374,1076285,109,4125
1375,1083085,102,5217
1376,6145219,116,5216
1377,7014202,104,4125
1378,4044080,106,4111
1379,2036181,104,4107
1380,1016142,106,4111
1381,2078066,102,4111
1382,5029063,106,5225
1383,1080007,104,5254
1384,7023264,103,4110
1385,5078078,106,5506
1386,2028058,113,4110
1387,4060044,106,5225
1388,2013154,116,5254
1389,6122041,106,5216
1390,3028119,116,5254
1391,2061325,102,4111
1392,2086246,102,4107
1393,1085165,110,4125
1394,1017306,102,4107
1395,2039175,117,4114
1396,1004185,106,5225
1397,2011247,102,4101
1398,2086152,113,4111
1399,6150145,113,4110
1400,4015203,117,4124
1401,6120106,107,4110
1402,4013182,109,4125
1403,3018131,113,4110
1404,6049123,107,4118
1405,2078112,117,4114
1406,7021281,115,4110
1408,2025075,102,4107
1409,2041045,104,4112
1410,4057100,116,5254
1411,6113027,107,4110
1412,1080277,102,4107
1413,7040082,109,4125
1414,6085066,110,4125
1415,4035080,109,4125
1416,6068172,110,4125
1417,1044116,106,4111
1418,6150195,117,4114
1419,5067588,109,4204
1420,2064050,106,5225
1421,6031160,117,4114
1422,6053008,106,5216
1423,2006453,109,4125
1424,2059120,102,4109
1425,5042084,110,4125
1426,6102080,110,4125
1427,6120119,117,4114
1428,2069141,117,4114
1429,7004227,102,4107
1431,2062131,113,4111
1432,6142212,106,4111
1434,2002107,117,4114
1435,2056109,102,4107
1436,6045120,106,5225
1437,7022093,116,5254
1438,2063163,111,4110
1439,5027168,106,5222
1440,2080154,113,4110
1441,4034149,111,4110
1442,2085084,104,4124
1443,2059124,113,4111
1444,4003121,104,4111
1445,1025206,110,4111
1446,6053032,104,4124
1447,7015480,113,4110
1448,1002030,102,4107
1449,7015329,113,4111
1450,6046206,110,4111
1451,6117166,110,4125
1452,2032650,104,4124
1453,6127012,107,4185
1454,2067374,106,5216
1455,2077563,104,4124
1456,6109175,110,4111
1457,2053056,110,4125
1458,7015299,116,5254
1459,7034144,116,5216
1460,7015212,102,4107
1461,5019290,116,5254
1462,7002074,117,4110
1462,1046165,102,4107
1464,6047385,106,4111
1465,2027116,102,4101
1466,2066089,102,4107
1467,7010022,117,4110
1468,2012215,104,4117
1469,1088150,110,4125
1470,6147175,106,4121
1471,3029103,113,4110
1472,1054130,110,4125
1473,5022016,106,5216
1474,6114100,117,4114
1475,1027310,110,4125
1476,4033143,102,4107
1477,7009116,117,4114
1478,6116103,110,4125
1479,1067093,109,4125
1480,1014006,104,4111
1481,1056147,110,4125
1482,5023367,116,5254
1483,3037183,109,4111
1484,6127181,111,4110
1485,6044049,110,4111
1486,5065613,102,4201
1487,7034059,113,4111
1488,2084316,113,4111
1489,2077091,101,4110
1490,7041201,102,4107
1491,1051083,102,4107
1492,6094214,110,4111
1494,2071120,104,4124
1495,5006251,113,4110
1496,6098146,110,4125
1497,1084192,110,4125
1498,2037086,102,4107
1499,4007084,117,4114
1500,3032045,113,4110
1501,6121105,101,4110
1502,2063254,117,4110
1503,2065081,116,5254
1504,6114163,107,4124
1505,2010075,113,4111
1506,1031130,102,4107
1507,2086127,104,4107
1508,2032662,102,4202
1510,2081005,104,4111
1511,7004107,115,4110
1512,2087025,104,4110
1513,2073071,102,4107
1514,4003098,113,4114
1515,2066163,117,4110
1516,6053200,109,4203
1518,5034087,106,4125
1519,1056235,109,4125
1520,4009175,111,4110
1521,6009061,117,4116
1522,7021106,109,4125
1523,5028212,102,4107
1524,7004110,104,4107
1525,6031001,107,4110
1526,1003279,110,4125
1527,4012256,117,4114
1528,2006098,113,4111
1529,6022081,110,4111
1530,4014130,113,4111
1531,3017122,104,4112
1532,2031181,104,4107
1533,1016460,117,4110
1534,7003203,113,4111
1535,7044115,109,4125
1537,1091116,110,4117
1538,2028192,104,4117
1539,7023214,110,4125
1541,5068092,106,5222
1542,6030243,106,5506
1543,2059006,106,5216
1544,4009153,104,4111
1545,6127245,102,4107
1546,6149243,117,4114
1547,4005140,102,4107
1548,1075081,111,4110
1549,1006117,102,4107
1550,7005292,117,4110
1551,4011327,113,5502
1552,2006467,106,5222
1553,6119088,110,4125
1554,1003179,113,4111
1555,6061191,110,4125
1556,6138128,117,4110
1557,2065142,109,4125
1558,2076250,104,4111
1559,2027296,102,4202
1560,1006068,106,5222
1561,6001152,102,4107
1562,1031180,110,4125
1563,1046226,107,4110
1564,1003120,111,4111
1565,6030247,117,4114
1566,2011261,115,4110
1567,6011068,101,4110
1568,1077256,102,4107
1569,7032239,104,4107
1570,7016108,113,4111
1571,6117198,117,4110
1572,7035181,109,4125
1573,6095303,110,4111
1574,1048219,110,4117
1575,6117196,117,4114
1576,2066100,102,4110
1577,4040218,103,4110
1579,2037123,104,4107
1580,1086093,102,4101
1581,2018155,104,4124
1582,1037053,102,4107
1583,7017240,113,5502
1584,5004252,106,4125
1585,2026041,104,5254
1586,6127025,107,4110
1587,1054072,102,5226
1588,4003127,102,4101
1589,5066144,106,4121
1590,1076153,102,4101
1591,1056309,110,4125
1592,2087083,117,4114
1593,6145209,107,4118
1594,3033051,112,4110
1595,7008068,115,4110
1596,2006078,113,4111
1597,7016117,117,4114
1598,2031064,104,4117
1600,4007064,102,4107
1601,6043023,107,4185
1603,6113044,117,4110
1604,6044221,104,4111
1605,7017328,102,4110
1608,1087185,110,4125
1609,2087267,113,4111
1610,2018043,104,4107
1611,7004116,113,4111
1612,1052072,102,4107
1615,6089039,107,4111
1616,7006056,113,4111
1619,5067237,114,4110
1620,5045085,101,4110
1621,1017269,112,4110
1623,2034091,115,4110
1624,1073096,102,4107
1625,7019288,115,4110
1626,5025092,104,4124
1627,6042055,110,4110
1628,1025196,110,4117
1629,2053122,113,4111
1630,4012377,102,4202
1631,1054090,102,4206
1632,6139130,102,4101
1633,1032133,110,4125
1634,6140224,101,4110
1635,2027230,104,4117
1636,7024218,113,4111
1637,2050127,104,4125
1638,6142113,106,5225
1639,6097106,113,4111
1640,6093088,113,4111
1641,6049210,117,4114
1642,2063099,102,4125
1643,2072122,102,4109
1644,5034080,106,4115
1645,2088138,102,4107
1646,2012618,117,4110
1647,6096218,110,4111
1648,2004116,104,4107
1649,1084153,102,4107
1651,2033330,114,4110
1651,5042087,109,4204
1653,2014114,113,4111
1654,2056297,102,4107
1655,2081268,117,4110
1656,6094047,110,4110
1657,2067083,104,4124
1658,6131111,101,4110
1659,2060096,106,5222
1660,6055050,110,4125
1661,2059196,117,4114
1662,1088260,102,4202
1663,7020034,113,5502
1664,6014050,107,4111
1665,1091270,102,4107
1666,2081296,102,4107
1667,5004264,106,5222
1668,1057109,109,4125
1669,1064168,106,5216
1670,1076471,102,5226
1671,2053160,109,4125
1672,2041214,106,5216
1674,2072392,104,4111
1675,7038417,104,4124
1676,2027060,104,4111
1677,2077331,113,4125
1678,1023141,113,4111
1679,1005257,102,4107
1680,6087069,102,5217
1681,2013213,109,4202
1682,2072050,102,4107
1683,2053155,104,4111
1684,5011138,106,5216
1685,1009094,106,5222
1686,7015238,113,4111
1687,2061523,102,4107
1688,1054095,102,4107
1689,2075208,114,4110
1691,1054037,102,4117
1692,4009349,117,4114
1693,6039094,106,5216
1694,1051173,102,4107
1695,2061112,104,4111
1696,6031076,110,4111
1697,1027123,110,4125
1698,6138226,111,4110
1700,1033020,110,4111
1701,2032429,117,4114
1702,6144212,107,4111
1703,6009169,117,4110
1704,5003287,110,4111
1705,6047331,110,4125
1706,2042560,113,4111
1707,7014244,113,4111
1708,1055179,102,4101
1709,6102078,110,4125
1710,4003220,102,4107
1711,2011354,113,5502
1712,1019098,110,4125
1713,7015255,104,4109
1714,6009067,107,4111
1715,4011149,113,4111
1716,6137172,107,4111
1717,1028124,115,4110
1719,1027234,101,4110
1720,1015108,102,4101
1721,7001016,117,4110
1722,1026234,110,4117
1723,2062088,102,4101
1724,1056274,102,4101
1725,2064025,117,4110
1726,7004153,113,4111
1727,2066179,102,4107
1728,6050171,101,4110
1729,2030081,117,4114
1730,7037277,104,4124
1731,1014128,102,4202
1732,4029070,113,4111
1734,1090384,102,4101
1736,4018186,102,4101
1738,6095184,113,4111
1739,1077084,102,4107
1740,6104141,110,4125
1741,2001190,104,4107
1742,1011155,109,4202
1743,4060019,109,4110
1744,6042206,101,4110
1745,6151027,110,4111
1746,4011397,113,4114
1747,6036207,106,5216
1748,1048072,102,4125
1749,2027122,113,4111
1750,1059079,102,4101
1751,2060047,109,4203
1752,1026128,102,4202
1753,6117019,109,4110
1754,1024109,107,4111
1755,2006302,104,4107
1756,6046119,110,4110
1757,1073261,102,5217
1758,7022116,104,4107
1759,6152023,117,4110
1760,5076092,106,4125
1761,6070094,110,4125
1762,6121044,117,4110
1763,2084393,104,4125
1764,6118248,107,4117
1765,4010236,113,4111
1766,6030208,107,4110
1767,5035077,106,4115
1768,2087080,113,4111
1769,6046239,117,4114
1770,6099195,110,4111
1771,7009095,115,4110
1772,5033062,113,4111
1773,1087109,117,4116
1774,6068070,107,4111
1775,6113193,107,4111
1776,7021133,115,4110
1778,6047338,104,4107
1779,7029055,104,4107
1780,7003138,113,4111
1781,7019249,104,4111
1782,5020091,113,4111
1784,6145222,106,5222
1785,2055512,104,4111
1786,6062071,102,4125
1787,2069388,117,4116
1789,2062293,113,4111
1790,6081127,110,4117
1791,6129025,110,4111
1792,2070078,102,4110
1793,4003096,102,4110
1794,7034167,116,4113
1798,7014262,115,4110
1799,4017082,113,4111
1800,2003031,117,4110
1801,2038001,109,4203
1802,6146192,112,4110
1803,5029075,109,4125
1804,6039178,110,4111
1805,6143181,115,4110
1806,1006126,104,4107
1807,6152027,110,4111
1808,1055131,117,4116
1809,2006262,116,5254
1810,2034197,104,4107
1811,1055129,104,4107
1812,4042131,116,4110
1813,2025073,113,4111
1814,1019115,115,4110
1815,6126015,110,4111
1816,5023010,105,4110
1817,6135031,113,4110
1818,4015336,102,4202
1819,2017186,102,4110
1821,1053327,110,4125
1822,1028162,102,4101
1823,1006182,102,4110
1824,7035187,113,4111
1827,2027372,117,4116
1828,2065230,102,4109
1829,7022214,104,4107
1830,4059050,116,4113
1831,6095225,110,4107
1832,1091006,104,5216
1833,5074137,114,4110
1834,6133230,102,4110
1835,7045268,113,4111
1836,5070157,109,4125
1837,1019116,113,4111
1838,1056019,102,5217
1839,7016167,104,4107
1840,2038124,109,4125
1841,7015394,104,4109
1842,4040061,109,4125
1843,1084154,110,4117
1844,4035182,109,4204
1845,7021032,113,4111
1846,2025144,115,4110
1847,1072096,104,4124
1848,5019086,102,4101
1849,6064072,110,4125
1850,7004118,102,4101
1851,2055009,102,5217
1852,2038152,115,4110
1853,5030152,104,4124
1854,4022129,109,4101
1856,6068194,113,4111
1857,2058097,106,4125
1857,4065131,116,4113
1859,6052028,110,4110
1860,1083116,102,4125
1861,1065097,117,4116
1862,4011212,117,4116
1863,5051390,102,4109
1864,5032094,115,4110
1865,6030273,117,4114
1866,5024158,104,4107
1867,6013043,110,4125
1868,1090157,107,4111
1869,3036052,117,4116
1870,6144218,109,4125
1871,6152056,102,4109
1872,2054247,109,4125
1873,6097254,117,4110
1874,2069324,114,4110
1875,2038242,104,4107
1876,2025111,104,4110
1877,4026085,117,4110
1878,5042012,106,4115
1879,2036240,104,5254
1880,6116044,102,4125
1881,2064096,109,4125
1883,6124176,107,4110
1884,6032073,104,4125
1885,2079242,102,4202
1886,2048029,104,4107
1887,1056206,102,4101
1888,1040014,117,4124
1889,2006087,115,4110
1891,5003286,110,4125
1892,2074067,115,4110
1894,6044299,116,4113
1895,3018113,112,4110
1896,6154144,106,5216
1897,6094133,110,4125
1898,2059146,101,4110
1899,5040200,104,4107
1900,2056068,109,4125
1901,2037366,113,5502
1902,7020101,113,4111
1903,6041086,113,4114
1904,6068242,110,4125
1905,2063086,117,4116
1906,2015101,104,4117
1907,1004117,110,4125
1908,4014204,116,4113
1909,2069383,116,4113
1910,7029048,115,4110
1911,4013266,117,4110
1912,3034050,106,5216
1914,7038294,101,4110
1915,2075027,116,4110
1916,7032188,104,4111
1917,2077682,106,5216
1918,1077119,110,4125
1919,2027141,110,4125
1920,4002206,117,4116
1921,6046228,107,4110
1922,2039082,104,5254
1923,7038129,106,4125
1924,6119115,106,5222
1925,7034137,102,4202
1926,5040018,109,4111
1928,6044329,117,4110
1929,6009066,117,4114
1930,1054100,102,5226
1931,6124147,101,4110
1932,2054288,117,4110
1933,2035063,115,4110
1934,7005361,115,4110
1935,1054203,102,4125
1936,5017110,102,4109
1937,3028059,117,4110
1938,6130171,117,4116
1939,2078185,115,4110
1940,2041053,104,4107
1941,7015188,104,4117
1942,4034097,110,4125
1943,4013143,117,4110
1944,7041322,109,4125
1945,6140038,116,4110
1946,7027048,102,4101
1947,5012137,117,4116
1949,6105059,104,4111
1950,6052219,101,4110
1951,4030133,104,5254
1952,4029085,110,4111
1953,7023227,110,4125
1954,3034053,114,4110
1955,6057066,110,4125
1956,1056370,102,5226
1957,7046010,104,4112
1958,7006188,109,4125
1959,2077110,104,4117
1960,6123150,101,4110
1961,1087164,110,4107
1962,6149263,117,4114
1963,2079007,109,4111
1964,2063265,117,4110
1965,7025067,114,4110
1966,7041106,109,4125
1967,2068080,104,4111
1968,6120136,104,4111
1969,1053104,102,4101
1970,5064283,106,4110
1971,1025188,110,4125
1972,1025237,110,4125
1973,6068296,110,4125
1974,1029109,117,4116
1975,4009026,104,4111
1976,2021066,104,4117
1978,5021403,117,4110
1979,1051016,102,5217
1980,3015130,102,4125
1981,1013038,110,4125
1982,2013191,110,4125
1983,2087300,102,5226
1984,2061311,104,4111
1985,2051085,110,4125
1987,1078062,109,4125
1988,7015065,102,5217
1989,4012455,102,5235
1990,1022143,109,4125
1991,6152174,117,4116
1992,4036058,117,4116
1993,2032633,109,4125
1994,2067077,114,4110
1995,6098126,102,4101
1996,1056141,106,4121
1997,2079077,109,4125
1998,6119095,109,4202
1999,6089062,110,4111
2000,2055400,113,5502
2001,1075276,117,4116
2002,6043392,117,4110
2003,3029063,106,4121
2005,2043417,109,4125
2006,7032135,113,5502
2007,2074198,109,4125
2009,6097195,110,4125
2010,2006053,113,4114
2011,2067671,104,4111
2012,2012252,109,4125
2013,7004089,113,4111
2014,1079132,102,4101
2015,4042243,102,4109
2016,5021138,113,4125
2017,6140026,106,4110
2018,5070075,106,4121
2019,6015046,113,4111
2020,1041195,102,5226
2021,3047071,106,4125
2022,7015380,101,4110
2023,2007074,115,4110
2024,1013039,102,4101
2025,2011443,102,4101
2026,2064104,117,4116
2028,5072120,117,4116
2029,2005363,104,5254
2030,2066105,116,4113
2031,1067099,101,4110
2032,7021051,110,4125
2034,5027138,106,4121
2035,7023319,109,4125
2036,3035140,109,4125
2037,5046144,106,4125
2038,2088174,107,4110
2039,2055239,109,4125
2040,5011182,106,4125
2041,1076268,109,4125
2042,7023361,115,4110
2043,2055070,102,4101
2044,2027178,106,4121
2045,7026045,104,5210
2046,5034088,114,4110
2047,6031242,116,5254
2048,6115149,114,4110
2049,1049100,115,4110
2050,5030083,116,4113
2052,4040299,104,4111
2053,1004150,110,4107
2054,2004131,116,4111
2056,1018151,106,4125
2057,3025055,116,5254
2058,4008154,116,4113
2059,4006117,104,4109
2060,4055139,116,4113
2061,6149174,117,4110
2062,2043009,116,4110
2063,4015154,109,4125
2064,2068214,101,4110
2065,2069249,116,5254
2066,2077097,106,4125
2067,5015034,106,4110
2068,2024104,109,4125
2069,3035148,104,4111
2070,1031126,101,4110
2071,2061557,102,4125
2072,5002191,106,4125
2073,2017009,116,4110
2074,6157062,110,4111
2075,3044087,110,4101
2076,2061082,102,4110
2077,2077153,116,4113
2078,5038184,106,4121
2079,5064109,106,4121
2080,1079153,110,5227
2081,6050128,104,4136
2082,1090135,102,4101
2084,6153276,109,4125
2085,7047373,113,4111
2086,1085102,102,4201
2087,5067303,106,4121
2088,6052165,101,4110
2089,2012805,103,4110
2090,2004160,104,4136
2091,5005252,107,4110
2092,2011689,109,4125
2094,4005135,113,4125
2096,2065363,116,4113
2097,6071086,110,4107
2098,1052244,102,4109
2099,5045148,106,4125
2100,6146014,107,4111
2101,6118185,107,4110
2102,5036103,117,4125
2103,4005089,102,4109
2104,2007189,117,4110
2105,7021134,104,4136
2107,1052123,109,4101
2108,2039123,109,4125
2109,1082138,110,4117
2110,6046202,101,4110
2111,1016361,101,4110
2113,7032094,116,4113
2114,6136114,101,5216
2115,4010346,103,4110
2116,6141220,110,4101
2117,2008362,115,4110
2118,3032233,113,4114
2119,7033008,104,4112
2121,1022129,103,4110
2122,6021277,106,4125
2123,5005224,107,4185
2124,6145158,106,4125
2125,5038565,106,4125
2126,1051117,106,4110
2127,6047214,104,4111
2129,5002034,107,4124
2130,1025183,104,4117
2131,2013159,106,4125
