Rank,RollNo,InsituteCode,CourseCode
7577,5026347,106,5501
7578,6061174,119,4125
7583,2020085,116,5232
7584,7004194,116,4130
7585,2019044,122,4125
7586,1056026,121,4125
7587,7029044,114,4107
7591,5056245,106,5501
7593,3023009,114,4130
7595,6106075,110,5601
7596,2041051,114,4117
7597,6093004,106,5501
7599,7021057,115,4109
7602,1030301,115,4107
7604,1065076,114,4109
7610,7021191,114,4109
7611,2011325,103,4109
7612,5012158,106,5203
7615,6048107,101,4127
7621,1064089,113,4135
7624,1028413,106,5501
7630,5052182,106,5501
7632,4022134,106,5501
7635,4022240,117,4104
7636,6087095,114,4117
7637,3005041,114,4117
7638,2019237,114,4134
7642,2054223,115,4107
7651,6097076,121,4109
7660,1032151,114,4131
7664,6021007,121,4125
7665,1072256,111,4123
7666,5005203,123,4111
7667,1074154,117,4104
7670,2033037,116,4106
7672,1064065,103,4109
7675,4024021,116,4130
7679,6012345,121,4109
7682,1021041,119,4125
7688,7001437,113,4135
7689,6034250,123,4111
7692,1038026,121,4125
7693,1034246,114,4107
7694,5059300,118,4111
7695,3015077,101,4109
7703,7038091,114,4130
7704,2013115,117,4104
7706,2040111,114,4134
7707,5021090,114,4134
7707,4047214,118,4111
7709,6051028,120,4125
7718,5038457,116,5240
7720,2033032,117,4104
7725,2012187,119,4125
7726,1031136,106,5203
7727,5051262,101,5260
7730,2008281,114,4134
7733,4037134,114,4109
7736,7011098,106,5501
7738,1075310,103,4109
7739,7037118,113,5503
7746,4027159,106,5203
7747,6019168,123,4111
7751,4043129,101,4109
7752,3023299,103,4109
7753,6071066,110,5601
7754,3002178,118,4125
7757,4008192,106,5503
7759,7041075,106,5501
7760,6068335,110,5601
7768,2027387,101,4109
7771,2027005,123,4111
7772,5017367,106,5501
7777,5009047,123,4125
7778,7003380,103,4109
7782,2006256,116,5240
7790,1035094,118,4111
7797,5052146,106,5501
7798,4054352,116,4130
7799,1022140,111,4123
7800,3042203,114,4107
7801,2054034,116,5290
7802,6091056,117,4104
7803,4053156,112,4107
7805,5031071,113,5503
7806,1033075,119,4125
7807,2034195,105,4128
7810,5040029,101,4109
7822,1066221,106,5101
7826,1052198,101,5288
7833,2018302,118,4111
7835,3016248,111,4123
7836,1067007,114,4107
7838,1014243,119,4125
7844,1034235,101,5260
7848,6008135,112,4107
7853,2018349,121,4125
7854,1029009,117,4104
7857,5044041,101,4109
7864,4009352,119,4125
7870,2049167,116,4106
7871,6116170,112,4109
7872,5031137,106,5248
7883,2033142,123,4125
7884,1050009,110,5601
7888,4027168,116,5232
7890,4017053,106,5501
7892,7010232,110,5601
7892,3024144,116,4130
7894,2059367,116,4130
7906,4023279,117,4104
7907,2040079,116,4106
7916,4036129,116,4130
7918,7032169,106,5203
7921,7035031,120,4125
7923,5020220,116,5240
7928,4033010,116,4130
7938,4043308,116,4130
7939,1066046,106,5503
7942,1066164,114,4134
7955,2053071,119,4125
7960,7036103,123,4111
7966,2044153,106,5501
7971,3003232,101,5286
7973,7031267,103,4109
7985,1075198,118,4111
7986,2010006,114,4109
7988,4043231,112,4109
7996,4032098,114,4109
8001,1070003,114,4134
8006,7038466,116,4130
8011,2042158,115,4109
8012,6093219,110,5601
8013,3018038,112,4109
8013,7037195,116,5232
8015,6054163,115,4109
8020,4009423,106,5248
8022,4031149,114,4130
8023,1029004,112,4109
8027,1051149,116,5240
8034,7033180,115,4107
8037,6036154,116,5206
8045,7036332,116,4106
8047,2037145,122,4111
8049,7003111,114,4134
8052,2018011,123,4111
8056,1067188,112,4109
8057,5018181,118,4111
8058,1003273,118,4111
8060,1072125,106,5503
8062,2067328,115,4109
8072,6109003,114,4109
8075,7004174,115,4107
8078,7035184,123,4111
8084,7001286,114,4107
8092,6056186,120,4125
8095,5059288,106,5248
8099,6032047,119,4125
8106,7009024,122,4111
8107,5012092,114,4109
8111,2054263,101,5286
8112,6061014,112,4107
8121,2037143,122,4111
8123,2011229,112,4109
8125,1060175,106,5503
8127,4057171,123,4111
8135,2043204,114,4134
8136,2067038,119,4125
8141,5031063,114,4130
8144,1002156,116,4106
8147,1001183,123,4111
8148,6018092,121,4125
8149,2005575,114,4134
8150,2047159,116,4130
8151,6114178,121,4125
8154,3014024,106,5503
8163,2030019,122,4111
8175,2030238,106,5101
8180,5027183,106,5503
8181,2058151,101,4127
8185,3017283,114,4130
8188,2050106,114,4130
8189,2049105,116,4130
8190,6012244,105,4128
8192,7003151,105,4128
8192,6071200,118,4125
8197,5026223,106,5203
8200,4046017,112,4109
8201,4012086,110,5601
8202,2049067,116,5232
8204,1051300,101,4127
8206,6094011,114,4131
8208,4009179,123,4111
8209,2049131,106,5203
8213,7039277,119,4125
8215,3010100,114,4134
8221,4043224,112,4109
8235,6070084,106,5503
8237,6099270,101,5286
8238,1016102,114,4134
8242,1068273,118,4111
8248,1073169,118,4125
8251,1003103,105,4128
8253,2044096,112,4109
8259,1056141,120,4125
8260,4010025,118,4125
8261,1052349,114,4107
8267,6055284,120,4109
8274,1027102,106,5203
8281,2067155,112,4109
8287,1055097,114,4130
8292,4009113,114,4107
8295,2001573,114,4109
8297,4008217,116,5204
8300,1069334,114,4109
8301,5027246,106,5203
8305,1058362,106,5503
8309,7011019,122,4111
8310,7013062,114,4107
8311,7011016,123,4125
8313,4035051,116,4130
8320,5061221,116,4130
8321,1004168,116,5290
8323,5057173,116,4130
8326,7036037,114,4107
8327,4035309,116,4130
8328,3024163,114,4107
8331,7038332,116,4130
8333,6073188,120,4125
8334,1068104,116,4106
8335,5030122,114,4109
8338,6107061,101,5260
8341,1021116,116,4130
8342,6016105,114,4131
8345,4002065,113,5101
8349,6114053,120,4125
8350,6121177,114,4109
8351,1076002,116,4106
8353,5026075,114,4107
8360,1026045,123,4125
8366,3012172,114,4131
8368,1037005,116,4130
8369,6067030,110,5601
8370,5013089,105,4128
8374,1055156,123,4125
8377,6067215,110,5601
8388,6013229,123,4125
8403,4043393,114,4130
8405,1079046,120,4109
8407,1023055,105,4128
8408,4047198,116,4106
8409,4009068,116,4173
8411,7035037,113,5503
8415,1051279,114,4109
8423,1064157,101,4127
8429,1070200,118,4125
8434,5029165,118,4125
8436,4017191,123,4125
8445,3041156,114,4109
8452,1053010,105,4128
8453,2051001,122,4111
8455,2035197,112,4107
8457,2061057,113,5503
8461,2030099,114,4107
8465,5063031,116,4106
8471,1067242,113,5503
8473,1073111,105,4128
8476,6089306,101,5260
8478,4002025,116,5290
8480,5002132,123,4125
8486,6030246,123,4125
8488,4043234,113,5503
8489,7038087,116,4130
8491,7036218,116,5247
8499,5030110,114,4130
8511,4002123,116,4130
8515,7040220,122,4111
8522,1075256,114,4130
8524,1067335,114,4130
8529,5037183,116,4130
8530,4039249,114,4109
8541,3012302,116,5240
8542,4034018,112,4107
8550,4033340,105,4128
8551,2030132,110,5601
8557,6017135,118,4125
8559,4018101,116,4106
8561,1019086,113,5101
8562,1033056,110,5601
8565,2061026,114,4109
8567,5004298,101,5260
8570,4010204,118,4125
8571,6016187,123,4125
8575,7021262,122,4111
8578,6021010,114,4131
8579,7021036,114,4131
8583,1027274,118,4125
8592,1067351,122,4111
8594,5017353,118,4125
8601,6121223,113,5503
8605,1056267,118,4125
8609,4011195,116,4130
8610,1029026,118,4125
8616,4062026,118,4125
8617,6005097,116,4130
8627,1021055,114,4131
8629,7032097,112,4107
8633,2044045,116,4130
8651,6114059,122,4125
8655,1050225,116,5240
8659,6012213,123,4125
8663,1069076,112,4107
8668,4011322,118,4125
8673,7040096,112,4107
8678,2054205,105,4128
8682,6087004,123,4125
8704,2005258,114,5306
8707,7020274,116,4130
8708,6098112,121,4109
8721,1060128,122,4125
8725,2008444,114,4130
8726,1050062,116,4130
8730,4024235,101,5288
8733,2068172,114,4130
8735,4060076,116,4130
8740,5013263,118,4125
8743,4031343,122,4111
8756,4005032,116,5247
8761,7026026,116,4130
8765,1033015,123,4125
8767,4046182,112,4107
8768,7028225,118,4125
8778,1077295,118,4125
8784,1074045,116,4130
8789,2051017,114,4130
8791,2009038,105,4128
8801,2017175,123,4125
8802,3020226,116,5232
8820,4004227,123,4125
8825,1022393,123,4125
8830,7009105,122,4111
8833,5002373,116,5240
8836,7021020,101,5288
8847,3015079,122,4125
8849,4004225,110,5601
8853,4047044,112,4107
8856,5003310,123,4125
8857,4009162,116,4130
8857,1050015,121,4109
8862,4036266,116,4106
8864,7042144,105,4128
8871,2016032,101,5288
8874,7039218,101,5288
8878,2037191,114,4131
8881,7028285,116,5290
8881,1029105,120,4109
8888,4017253,114,4130
8889,7042099,116,5290
8903,4003285,116,4130
8907,5050069,114,4130
8919,5056189,116,4130
8922,3022122,120,4109
8932,3023182,120,4109
8937,4040275,114,5306
8938,3011063,114,4131
8940,2065052,114,4130
8945,1072168,116,4130
8958,2040146,114,4130
8967,1074113,114,4130
8972,2067300,116,4173
8980,3021192,114,5306
8983,1068018,101,5289
8985,2019315,120,4109
8987,2013057,116,4130
8992,4022026,114,4130
8999,4019053,101,4127
9002,2050057,116,4130
9026,1064225,116,5204
9034,2037163,116,5204
9039,5007105,114,4130
9045,1068304,116,4106
9047,3012016,116,5290
9058,5039333,116,4173
9063,1019184,114,4131
9077,4034137,120,4109
9078,7040202,114,4130
9081,4049072,116,4130
9085,1028040,116,4106
9092,7028358,101,5289
9103,4008128,114,4119
9107,5018324,116,4130
9109,4009296,114,4130
9112,5020115,116,4130
9124,4044165,116,4106
9130,4002045,116,4173
9139,6068070,116,4130
9145,5063001,122,4125
9149,2011038,101,4127
9154,1051152,116,5290
9161,2031086,114,4130
9173,1072199,120,4109
9174,2030272,116,4130
9176,2050017,101,5289
9179,5030109,114,4130
9180,6065224,116,4173
9183,3015009,114,4131
9185,3025269,116,4130
9201,7009159,101,5289
9203,5029125,114,4130
9204,2001240,116,4130
9205,7040049,122,4125
9211,4017025,114,5307
9215,1073206,116,4130
9225,6005093,121,4109
9231,7029193,116,4106
9236,2043059,114,4131
9238,2050076,116,4173
9243,1067362,116,4106
9246,4046302,114,5307
9250,4022003,106,5101
9266,7032278,116,4130
9269,6113208,121,4109
9271,1067370,116,4130
9273,2051019,122,4125
9276,7033320,116,5290
9278,5032003,114,4130
9279,2022337,113,5101
9281,4027060,122,4125
9284,4003175,116,4106
9286,5020198,114,4130
9289,2067247,116,4106
9295,2065113,122,4125
9296,6089327,114,5307
9306,2031193,122,4125
9311,2045091,116,4173
9313,6048097,120,4109
9316,7039128,116,4106
9326,2026147,122,4125
9329,6049234,120,4109
9334,2018010,121,4109
9341,1045055,116,4173
9342,3023071,121,4109
9344,4053291,116,5209
9348,1027018,116,5204
9350,1072248,116,4106
9358,1058348,120,4109
9364,1069082,122,4125
9374,6090286,121,4109
9378,2054024,114,5306
9379,7010262,116,5290
9381,5039075,114,4130
9412,2067369,116,5247
9415,5012181,114,4119
9425,6088148,122,4125
9432,7010074,116,4106
9434,6094106,120,4109
9447,7037051,114,4131
9455,4049137,116,4106
9457,4045040,116,4106
9460,6114295,114,4119
9464,5060315,116,5204
9466,2054020,116,5206
9473,7022249,122,4125
9487,4027422,114,4119
9492,7004266,116,4106
9495,1073267,106,5101
9509,6086017,120,4109
9511,4009149,116,5291
9515,1045287,114,4131
9517,7032413,122,4109
9524,4029063,114,4130
9534,5020040,114,4130
9537,7036003,116,5204
9540,2006223,116,5291
9553,1072174,114,4130
9561,4033191,116,4106
9576,7036171,113,5101
9584,1073229,114,4130
9599,6004100,114,4130
9615,2025290,116,5206
9616,1028330,116,5209
9629,1074308,114,4131
9630,4023038,113,5101
9669,5023103,116,5206
9682,7042131,106,5101
9696,6014068,114,4130
9715,4009130,116,5209
9720,3030097,114,4130
9722,2065256,114,4130
9735,4005244,116,5247
9739,5015042,116,4173
9743,7021155,122,4109
9746,1031022,114,4131
9759,2050014,116,5247
9764,2041001,114,4131
9768,7033095,114,4131
9773,4017100,114,4130
9778,3019252,122,4109
9783,1019253,122,4109
9785,1056441,116,4173
9789,6032223,116,5247
9805,5057392,113,5101
9813,2014006,116,5247
9817,4034269,122,4109
9823,1022150,116,5209
9849,1073294,114,4131
9852,4003245,116,5206
9864,3021314,122,4109
9871,3016316,114,4131
9898,2043310,116,4173
9904,7035288,116,4173
9907,4012274,114,4129
9917,5030161,114,4131
9937,1079199,114,4129
9941,7017103,114,4119
9946,4031281,116,5206
9957,1028179,122,4109
9984,1028333,116,5209
9990,4045311,114,4131
10004,6035265,116,5291
10019,2065232,122,4109
10028,6028238,106,5101
10050,4044133,116,5247
10051,2065061,116,5247
10056,7015277,114,5306
10070,6086077,114,4129
10091,1071059,116,5247
10109,7033196,116,5291
10113,5037025,114,4129
10115,1067021,116,4173
10127,5030326,114,4119
10130,2049002,114,4119
10132,7020236,116,4173
10146,1075028,114,4129
10148,2065218,113,5101
10149,4010413,114,4129
10156,5020144,116,4173
10164,7038182,114,5306
10172,7028359,114,4119
10175,3016168,114,4119
10180,1069119,116,5206
10200,4014483,114,4129
10206,1021117,116,4173
10212,2016365,116,4173
10214,1069071,114,4119
10221,5041041,114,4129
10229,7033227,114,4129
10236,7038089,106,5101
10245,7022131,116,5209
10248,5022267,114,4119
10251,3017273,114,5307
10255,2016308,116,4173
10257,2041283,114,4119
10260,7031155,114,4129
10288,7025039,114,4119
10347,1027298,106,5101
10351,4009126,114,4119
10353,2053082,114,4129
10363,7022387,116,5209
10398,3005046,114,4129
10400,2025387,114,4119
10415,1068001,116,4173
10418,1034169,116,4173
10419,5024293,116,5209
10426,2034210,114,4129
10455,6092047,114,4119
10457,6005085,114,4129
10465,6012342,114,5306
10470,2017321,114,4129
10482,4018001,114,4129
10491,6115004,114,4129
10517,4038118,113,5101
10612,5055018,116,4173
10638,2005299,113,5101
10687,5031335,116,4173
10699,5017104,116,4173
10704,6047165,116,5291
10707,3023070,116,4173
10736,3012013,116,5291
10745,6016127,116,5291
10808,1028049,116,5291
10826,5054257,116,5291
11000,1062138,106,5101
11172,2020295,106,5101
11344,5026175,106,5101
11517,7024048,113,5101
11716,1071193,106,5101
12671,3025217,106,5101
12925,4009053,106,5101
13450,7024155,113,5101
13701,5020210,106,5101
14716,6055222,106,5101
14927,6018117,106,5101
14959,2068277,113,5101
14983,7037107,113,5101
