Rank,RollNo,Institute Code,Branch Code
13278,5032186,114,4119
13297,2019397,116,5290
13306,4001132,116,5247
13308,6203120,106,5203
13309,1101515,106,5101
13312,6076243,101,4109
13315,6143063,117,4194
13319,4048005,116,4173
13333,5100003,114,5307
13342,2066161,116,5204
13344,2077626,113,5101
13345,4032215,121,4109
13354,2070089,116,5247
13358,1113007,111,4107
13360,2039071,113,4135
13365,4071232,116,4107
13369,7001115,115,4125
13377,2055694,116,5290
13382,4093050,112,4127
13383,6131043,117,4194
13392,5089310,121,4109
13397,2114246,116,4173
13398,6236067,109,4201
13400,3039120,106,4102
13408,1158187,108,4143
13411,2076131,106,4133
13412,6263043,101,4125
13416,4119119,116,4109
13417,1124013,116,4109
13427,4075144,114,4131
13428,7053249,116,5290
13434,2031104,106,5101
13435,7001051,116,5233
13443,1040047,114,4125
13457,2107175,116,4107
13459,1037155,111,4107
13460,5081085,116,5247
13472,7083193,108,4193
13475,3089156,108,4193
13493,1158195,111,4107
13501,4057048,114,4131
13503,7069185,116,5291
13514,2105058,116,5209
13516,6159206,114,4189
13527,6159120,119,4111
13528,2055648,114,4131
13546,2119021,114,4125
13550,5079068,114,5307
13560,2046167,122,4111
13562,7004058,122,4111
13564,1176230,112,4127
13566,6230042,116,4107
13585,5082318,121,4109
13592,1024094,108,4143
13594,7074028,116,4173
13595,2117066,116,4107
13596,7008240,116,4173
13600,4001216,105,4109
13601,2034001,103,520D 
13618,1161224,105,4109
13620,2055599,117,4108
13632,1007187,108,4143
13637,5028034,116,4126
13647,6161136,121,4125
13654,2026006,120,4109
13664,2098083,111,4109
13665,1030081,108,4125
13679,2100176,114,4125
13686,1001055,119,4111
13701,1134046,116,4173
13704,4070100,114,4119
13708,3074161,108,4193
13710,2100424,116,4109
13713,7057168,120,4109
13714,5007280,101,4125
13716,2055745,122,4109
13720,4047089,114,4125
13721,3004641,116,4173
13722,1039220,108,4143
13728,2055143,120,4109
13736,7083165,114,4131
13741,5030121,120,4109
13745,7048034,122,4109
13748,6261003,118,4111
13756,1158087,122,4107
13763,1028016,120,4109
13782,1021137,120,4109
13792,2049053,116,5209
13804,2015072,115,4107
13806,5066280,116,5209
13820,2120093,116,5209
13821,6196001,114,4107
13822,4098017,122,4107
13824,1121041,106,5101
13829,4087106,116,5247
13834,2050043,105,4109
13836,4050072,114,4131
13838,4058119,108,4193
13839,7026206,108,4143
13841,7011080,103,520D 
13856,2119103,116,4126
13868,1101329,106,5507
13871,4062212,114,4125
13872,1101049,123,4111
13874,7057031,122,4107
13884,4002070,112,4127
13897,2077389,117,4194
13900,7050044,116,5209
13903,2054177,103,4117
13905,1177046,114,4119
13912,7064071,112,4127
13914,7035171,122,4109
13928,5080071,114,5307
13930,4085155,122,4107
13931,5006264,114,4131
13933,2024056,116,4173
13938,5090365,122,4109
13940,4063060,122,4109
13942,5088257,122,4107
13944,2045313,114,4117
13945,5077043,108,4193
13946,1053018,115,4125
13950,5078097,114,4131
13959,2025035,113,4135
13960,2029131,114,4119
13961,5047100,116,4126
13974,5082260,114,4131
13976,5046100,116,5247
13981,1074189,116,5247
13982,2102240,117,4194
13983,5094149,114,4117
13984,4082135,116,5247
14000,4130043,114,4125
14003,7055003,116,4173
14004,5066008,122,4109
14007,7067022,122,4109
14016,6216139,121,4109
14017,3004599,114,4125
14018,2077086,115,4125
14022,1050029,114,4119
14028,7025059,122,4107
14033,7080023,114,4119
14037,5062096,114,4131
14038,1151017,114,4119
14040,5090336,106,5507
14045,4089075,106,5101
14053,6059161,121,4125
14056,2081291,114,4131
14063,6123053,112,4127
14080,7026495,114,4107
14081,4104119,108,4193
14111,1108040,114,4131
14121,4006166,108,4193
14163,1111036,105,4128
14172,4002419,116,4173
14173,1035033,108,4125
14190,7006169,113,5101
14192,2066262,114,4119
14212,7002038,110,4132
14216,1142071,112,4127
14248,1132003,114,5306
14260,1102368,106,5507
14270,2015017,113,5101
14275,2116026,122,4109
14278,2072054,106,4130
14287,1111032,113,5507
14299,1003155,114,4119
14300,2057482,122,4109
14315,1104173,108,4107
14330,5075201,112,4127
14346,1177055,114,4107
14355,1157102,108,4125
14364,5081098,116,4109
14366,6208284,105,4109
14377,4117136,112,4125
14378,6159048,106,5101
14383,2093109,108,4125
14385,2036095,122,4107
14387,4091080,122,4123
14389,5090529,112,4127
14391,7086111,106,4133
14395,2039201,112,4127
14396,1178058,112,4127
14407,4010019,106,5101
14429,7077019,116,4109
14431,6185439,101,5284
14434,4002141,118,4111
14445,6028009,116,4173
14448,4001297,108,4193
14467,4061022,114,4125
14482,4008157,112,4127
14489,6162233,113,5503
14498,5075087,114,5306
14502,2053010,122,4123
14515,2019374,122,4123
14527,2023022,108,4143
14533,4015137,116,5247
14547,1172055,108,4143
14550,4062029,112,4127
14562,1117152,106,5101
14563,6201076,116,4126
14568,7041104,122,4123
14575,1160161,116,5247
14578,3088130,114,4107
14596,7035097,113,5303
14597,4015285,105,4109
14600,4001513,114,5306
14603,4035084,122,4123
14608,1104076,116,4173
14615,2033141,103,520D 
14620,1159173,108,4143
14621,1173052,119,4125
14630,6161353,122,4123
14637,4040129,122,4123
14648,5061137,116,4173
14657,7029048,122,4123
14669,6161038,115,4125
14691,2057252,122,4123
14694,4066064,116,4109
14698,1151097,116,4173
14703,2020147,122,4123
14714,2055797,103,520D 
14715,1101352,119,4111
14723,7080042,116,5291
14732,4074085,103,520D 
14751,5036009,114,5306
14753,1069039,116,4109
14757,2104150,116,4126
14760,2022056,114,5306
14767,6235020,101,4109
14771,3045004,109,4205
14791,4068181,114,4109
14864,6039070,106,4130
14888,5036152,116,5267
14902,1141004,115,4125
14907,6150048,120,4109
14916,6139017,116,4126
14936,6232107,116,5213
14950,2055551,113,5101
14962,4119022,114,4125
15001,3048074,114,4109
15015,6195279,121,4125
15021,1159183,111,4123
15044,6218058,101,4109
15064,6003005,101,4109
15085,6224044,106,5101
15091,2115045,116,4126
15183,2028037,103,4125
15187,5050080,106,4130
15194,4001560,103,4125
15198,2045064,114,4125
15204,1104103,111,4123
15253,7001099,113,5101
15274,2050046,116,4126
15280,6123283,106,5251
15313,4033099,106,5101
15333,1081408,106,5247
15349,4009093,105,4128
15357,4085086,108,4125
15404,5047069,114,4107
15416,5041045,113,5507
15423,1104188,105,4128
15431,1024139,103,4125
15456,2035142,115,4125
15500,2055322,119,4125
15502,5088245,106,5101
15505,7043114,105,4128
15507,7046097,114,4109
15526,4023209,105,4128
15529,2046210,106,5101
15530,5065108,106,5251
15569,6123382,106,5101
15578,6225047,118,4111
15587,4076244,106,5503
15595,2119086,116,5267
15655,1145080,111,4109
15686,1134396,114,4109
15697,6007037,101,4109
15707,2102276,103,4117
15729,4055118,103,4125
15765,6147340,115,4107
15810,4010241,105,4128
15829,2055858,103,4125
15836,2103090,113,5101
15837,2019352,106,5101
15857,6027118,106,5101
15873,3063060,112,4125
15881,2092273,111,4109
15900,1037056,121,4125
15924,2076283,108,4107
15926,1150073,106,5101
15928,2078082,103,4109
15949,2046266,115,4109
15955,4087029,111,4123
15973,1048008,123,4125
16043,6149065,120,4125
16045,5033056,113,5303
16058,7086183,113,5507
16060,5065243,106,5203
16068,6131038,106,5203
16075,4052083,106,4130
16077,5097114,106,5101
16165,1024008,108,4107
16173,6098272,101,5287
16181,7046033,113,5302
16229,2090099,116,5213
16247,1174050,118,4125
16262,3004093,108,4107
16267,6151053,113,5303
16279,2114298,106,5505
16321,7028108,113,5101
16338,5036131,118,4125
16354,2063166,116,5206
16355,5098058,115,4127
16419,2076710,114,4119
16428,4003079,106,5505
16443,6268101,112,4125
16471,1023206,112,4125
16472,5050052,114,4134
16482,7017035,115,4109
16492,7026287,109,4205
16512,1037194,114,4109
16514,3077090,106,5248
16519,6185457,112,4125
16528,6131115,119,4125
16530,1161121,115,4109
16540,2101019,109,4205
16543,7090040,114,4134
16545,5064016,114,4109
16565,1135087,113,5101
16598,1178093,116,5240
16601,6222108,101,4127
16605,4112057,112,4125
16636,2036001,101,5285
16662,1162077,108,4193
16679,5028005,106,5101
16685,7026241,116,5206
16705,2055748,118,4125
16712,2101273,113,5302
16719,6140018,120,4125
16727,3038026,106,5101
16729,6186448,101,4127
16735,2107140,116,4106
16765,1059332,123,4125
16769,1103252,116,5240
16788,5088083,106,5503
16793,2087369,103,4109
16804,7051032,122,4107
16849,3002042,106,5501
16882,4061045,103,4109
16903,1150057,113,5302
16926,6088028,121,4107
16975,2055732,113,5101
17023,4008445,113,5101
17028,5038069,113,5101
17046,6011041,112,4109
17088,2101066,112,4109
17093,4015035,109,4205
17108,1047050,121,4107
17109,1014020,114,4134
17126,4062121,113,5101
17135,2045399,116,4106
17161,2054064,116,4173
17164,1039044,116,4173
17171,2070051,116,4106
17173,4026018,101,4127
17187,1167053,113,5503
17189,1163029,116,5232
17212,5007234,121,4109
17221,6057317,101,5286
17239,5006068,101,5260
17270,7009108,114,5306
17290,2018113,116,5232
17325,2039057,116,5101
17359,2057224,122,4125
17405,7002066,103,4109
17420,6027045,112,4107
17443,1043161,116,5101
17444,6159024,116,5101
17503,3030140,114,4134
17511,2118148,106,5503
17529,1116030,118,4125
17540,1120304,106,5501
17590,4131062,112,4107
17649,6223141,120,4125
17678,5049029,106,5247
17689,2113028,108,4141
17691,2019284,114,4134
17701,6224077,123,4125
17709,6114045,101,5288
17745,1107015,116,5101
17760,5022025,123,4125
17791,1106074,116,4106
17813,2032035,116,5290
17881,5047337,116,4130
17883,6223032,106,5247
17889,5047091,114,4134
17896,2100406,108,4141
17939,6164218,114,4130
17979,7081105,123,4125
18026,6060074,116,5101
18027,2081267,112,4109
18050,1028002,103,520D 
18063,2005211,116,5101
18064,2065014,108,4141
18074,2055681,122,4125
18084,1024105,116,5290
18096,7038083,116,5204
18110,2019162,116,5101
18111,1104011,112,4107
18113,7032499,103,520D 
18127,2055279,108,4143
18136,6012073,116,4106
18143,2064110,106,5248
18145,4122042,116,4130
18148,1157456,116,5290
18150,6101190,106,5501
18205,4079033,112,4109
18267,1023309,112,4107
18312,6192407,116,5101
18361,2029011,114,4134
18401,7032113,112,4127
18402,7001024,122,4125
18437,2082411,116,5204
18457,4063168,112,4127
18511,1003222,116,5101
18515,1117228,108,4193
18523,2045008,108,4141
18532,1149005,108,4141
18540,1122153,106,5248
18548,3004009,116,5101
18555,4023631,116,4106
18803,7061169,106,5501
18848,1101374,121,4107
18872,2019467,106,5505
18925,5079005,116,5101
18926,2076113,116,4130
18927,5032049,115,4127
18975,2116113,116,4130
18987,2045304,122,4107
19028,1096049,116,4130
19089,1101340,103,520D 
19104,4073034,106,5505
19210,2100454,114,4189
19226,5014069,116,4173
19231,1031198,108,4143
19241,5042050,114,4130
19357,6052203,120,4109
19373,2001091,112,4127
19385,1023228,122,4107
19389,4120039,116,5209
19393,4012119,120,4109
19419,1104085,116,4173
19465,5079247,114,4130
19583,3033025,101,5243
19638,2054603,108,4193
19683,2040135,116,4173
19689,4095083,114,4130
19697,5066323,114,4189
19726,1178063,116,4130
19736,2036123,108,4143
19741,1124014,114,5307
19769,6007060,120,4109
19792,1104146,108,4143
19823,6208050,114,4189
19844,2040052,116,4173
19858,5083041,114,4189
19888,7082053,122,4109
19985,5075238,116,4130
20089,4069102,116,4130
20092,6021015,122,4109
20158,5094021,114,4119
20247,5005505,116,4130
20261,6257318,114,4119
20266,1101179,116,5291
20295,5040069,114,4119
20307,5032024,116,4130
20322,4057054,116,4130
20329,2063099,116,5209
20331,2019182,114,4119
20354,2071020,122,4109
20407,1102025,108,4193
20488,4030096,114,4130
20527,2040096,116,5291
20634,1164046,108,4193
20679,1168020,108,4143
20683,6123051,122,4123
20748,6228020,114,4130
20797,7048117,122,4123
20808,2057442,122,4123
20827,6202265,114,4130
20833,3037296,114,4130
20904,7059094,116,5291
20922,2054694,114,4130
20939,2118072,108,4143
20958,4083056,114,4131
21007,5071131,114,4131
21010,7081015,116,5247
21051,2009160,114,4131
21069,1104127,122,4123
21078,5005201,122,4123
21100,5032056,114,4131
21166,2092206,116,5247
21263,4007185,116,5247
23329,2032084,102,4110
